"qualque"-determiner-oc "algun"-determiner-ca
"familiar"-adjective-ca "familhar"-adjective-oc
"familhar"-adjective-oc "familiar"-adjective-ca
"domestic"-adjective-oc "domèstic"-adjective-ca
"domèstic"-adjective-ca "domestic"-adjective-oc
"orrible"-adjective-oc "horrible"-adjective-ca
"horrible"-adjective-ca "orrible"-adjective-oc
"horrible"-adjective-ca "òrre"-adjective-oc
"òrre"-adjective-oc "horrible"-adjective-ca
"terrible"-adjective-oc "terrible"-adjective-ca
"terrible"-adjective-ca "terrible"-adjective-oc
"fictiu"-adjective-oc "fictici"-adjective-ca
"fictici"-adjective-ca "fictiu"-adjective-oc
"gigantesc"-adjective-oc "gegantí"-adjective-ca
"gegantí"-adjective-ca "gigantesc"-adjective-oc
"dur"-adjective-ca "dur"-adjective-oc
"dur"-adjective-oc "dur"-adjective-ca
"dificil"-adjective-oc "difícil"-adjective-ca
"difícil"-adjective-ca "dificil"-adjective-oc
"exigent"-adjective-oc "exigent"-adjective-ca
"exigent"-adjective-ca "exigent"-adjective-oc
"inutil"-adjective-oc "inútil"-adjective-ca
"inútil"-adjective-ca "inutil"-adjective-oc
"mòrt"-adjective-oc "mort"-adjective-ca
"mort"-adjective-ca "mòrt"-adjective-oc
"obligatòri"-adjective-oc "obligatori"-adjective-ca
"obligatori"-adjective-ca "obligatòri"-adjective-oc
"inevitable"-adjective-oc "inevitable"-adjective-ca
"inevitable"-adjective-ca "inevitable"-adjective-oc
"imprescindible"-adjective-oc "imprescindible"-adjective-ca
"imprescindible"-adjective-ca "imprescindible"-adjective-oc
"indispensable"-adjective-oc "indispensable"-adjective-ca
"indispensable"-adjective-ca "indispensable"-adjective-oc
"pròpri"-adjective-oc "propi"-adjective-ca
"propi"-adjective-ca "pròpri"-adjective-oc
"urós"-adjective-oc "feliç"-adjective-ca
"feliç"-adjective-ca "urós"-adjective-oc
"feliç"-adjective-ca "aürós"-adjective-oc
"aürós"-adjective-oc "feliç"-adjective-ca
"intens"-adjective-oc "intens"-adjective-ca
"intens"-adjective-ca "intens"-adjective-oc
"entosiasta"-adjective-oc "entusiasta"-adjective-ca
"entusiasta"-adjective-ca "entosiasta"-adjective-oc
"fisable"-adjective-oc "fiable"-adjective-ca
"fiable"-adjective-ca "fisable"-adjective-oc
"ferm"-adjective-ca "fèrm"-adjective-oc
"fèrm"-adjective-oc "ferm"-adjective-ca
"estable"-adjective-oc "estable"-adjective-ca
"estable"-adjective-ca "estable"-adjective-oc
"fòrt"-adjective-oc "fort"-adjective-ca
"fort"-adjective-ca "fòrt"-adjective-oc
"contunh"-adjective-oc "continu"-adjective-ca
"continu"-adjective-ca "contunh"-adjective-oc
"continu"-adjective-ca "continu"-adjective-oc
"continu"-adjective-oc "continu"-adjective-ca
"constant"-adjective-oc "constant"-adjective-ca
"constant"-adjective-ca "constant"-adjective-oc
"permanent"-adjective-oc "permanent"-adjective-ca
"permanent"-adjective-ca "permanent"-adjective-oc
"etèrn"-adjective-oc "etern"-adjective-ca
"etern"-adjective-ca "etèrn"-adjective-oc
"curt"-adjective-ca "cuert"-adjective-oc
"cuert"-adjective-oc "curt"-adjective-ca
"bas"-adjective-oc "baix"-adjective-ca
"baix"-adjective-ca "bas"-adjective-oc
"imperfièit"-adjective-oc "imperfecte"-adjective-ca
"imperfecte"-adjective-ca "imperfièit"-adjective-oc
"imperfecte"-adjective-ca "imperfièch"-adjective-oc
"imperfièch"-adjective-oc "imperfecte"-adjective-ca
"faus"-adjective-oc "fals"-adjective-ca
"fals"-adjective-ca "faus"-adjective-oc
"fals"-adjective-ca "fals"-adjective-oc
"fals"-adjective-oc "fals"-adjective-ca
"evident"-adjective-oc "evident"-adjective-ca
"evident"-adjective-ca "evident"-adjective-oc
"vertuós"-adjective-oc "virtuós"-adjective-ca
"virtuós"-adjective-ca "vertuós"-adjective-oc
"crusèl"-adjective-oc "cruel"-adjective-ca
"cruel"-adjective-ca "crusèl"-adjective-oc
"cruel"-adjective-ca "crudèl"-adjective-oc
"crudèl"-adjective-oc "cruel"-adjective-ca
"inquiet"-adjective-oc "inquiet"-adjective-ca
"inquiet"-adjective-ca "inquiet"-adjective-oc
"seren"-adjective-oc "serè"-adjective-ca
"serè"-adjective-ca "seren"-adjective-oc
"calmar"-verb-oc "calmar"-verb-ca
"calmar"-verb-ca "calmar"-verb-oc
"sobte"-adjective-oc "sobtat"-adjective-ca
"sobtat"-adjective-ca "sobte"-adjective-oc
"sobtat"-adjective-ca "subte"-adjective-oc
"subte"-adjective-oc "sobtat"-adjective-ca
"inesperat"-adjective-ca "inesperat"-adjective-oc
"inesperat"-adjective-oc "inesperat"-adjective-ca
"lligar"-verb-ca "estacar"-verb-oc
"lligar"-verb-ca "ligar"-verb-oc
"estacar"-verb-oc "lligar"-verb-ca
"ligar"-verb-oc "lligar"-verb-ca
"ligar"-verb-oc "vincular"-verb-ca
"ligar"-verb-oc "relacionar"-verb-ca
"vincular"-verb-ca "ligar"-verb-oc
"vincular"-verb-ca "vincular"-verb-oc
"relacionar"-verb-ca "ligar"-verb-oc
"vincular"-verb-oc "vincular"-verb-ca
"contar"-verb-ca "contar"-verb-oc
"contar"-verb-oc "contar"-verb-ca
"remercar"-verb-oc "remarcar"-verb-ca
"remarcar"-verb-ca "remercar"-verb-oc
"remarcar"-verb-ca "remarcar"-verb-oc
"remarcar"-verb-oc "remarcar"-verb-ca
"dir"-verb-ca "dire"-verb-oc
"dir"-verb-ca "díder"-verb-oc
"dire"-verb-oc "dir"-verb-ca
"díder"-verb-oc "dir"-verb-ca
"associar"-verb-oc "associar"-verb-ca
"associar"-verb-ca "associar"-verb-oc
"pretendre"-verb-ca "preténer"-verb-oc
"preténer"-verb-oc "pretendre"-verb-ca
"controtlar"-verb-oc "controlar"-verb-ca
"controlar"-verb-ca "controtlar"-verb-oc
"controlar"-verb-ca "contarotlar"-verb-oc
"contarotlar"-verb-oc "controlar"-verb-ca
"comprovar"-verb-ca "verificar"-verb-oc
"verificar"-verb-oc "comprovar"-verb-ca
"susvelhar"-verb-oc "vigilar"-verb-ca
"vigilar"-verb-ca "susvelhar"-verb-oc
"circular"-verb-oc "circular"-verb-ca
"circular"-verb-ca "circular"-verb-oc
"envoltar"-verb-ca "entornejar"-verb-oc
"entornejar"-verb-oc "envoltar"-verb-ca
"embolcallar"-verb-ca "emborrassar"-verb-oc
"emborrassar"-verb-oc "embolcallar"-verb-ca
"endravar"-verb-oc "embolicar"-verb-ca
"embolicar"-verb-ca "endravar"-verb-oc
"embolicar"-verb-ca "endrabar"-verb-oc
"endrabar"-verb-oc "embolicar"-verb-ca
"enquadrar"-verb-oc "emmarcar"-verb-ca
"emmarcar"-verb-ca "enquadrar"-verb-oc
"destrusir"-verb-oc "destruir"-verb-ca
"destruir"-verb-ca "destrusir"-verb-oc
"expulsar"-verb-oc "expulsar"-verb-ca
"expulsar"-verb-ca "expulsar"-verb-oc
"abonar"-verb-oc "abonar"-verb-ca
"abonar"-verb-ca "abonar"-verb-oc
"situar"-verb-oc "situar"-verb-ca
"situar"-verb-ca "situar"-verb-oc
"col·locar"-verb-ca "plaçar"-verb-oc
"col·locar"-verb-ca "flocar"-verb-oc
"plaçar"-verb-oc "col·locar"-verb-ca
"plaçar"-verb-oc "ubicar"-verb-ca
"flocar"-verb-oc "col·locar"-verb-ca
"ubicar"-verb-ca "plaçar"-verb-oc
"embarcar"-verb-oc "embarcar"-verb-ca
"embarcar"-verb-ca "embarcar"-verb-oc
"acollir"-verb-ca "acuélher"-verb-oc
"acuélher"-verb-oc "acollir"-verb-ca
"réber"-verb-oc "rebre"-verb-ca
"rebre"-verb-ca "réber"-verb-oc
"rebre"-verb-ca "recebre"-verb-oc
"rebre"-verb-ca "recéber"-verb-oc
"recebre"-verb-oc "rebre"-verb-ca
"recéber"-verb-oc "rebre"-verb-ca
"allotjar"-verb-ca "lotjar"-verb-oc
"lotjar"-verb-oc "allotjar"-verb-ca
"localizar"-verb-oc "localitzar"-verb-ca
"localitzar"-verb-ca "localizar"-verb-oc
"descentralizar"-verb-oc "descentralitzar"-verb-ca
"descentralitzar"-verb-ca "descentralizar"-verb-oc
"ennautar"-verb-oc "aixecar"-verb-ca
"aixecar"-verb-ca "ennautar"-verb-oc
"embraçar"-verb-oc "abraçar"-verb-ca
"abraçar"-verb-ca "embraçar"-verb-oc
"abraçar"-verb-ca "abraçar"-verb-oc
"abraçar"-verb-oc "abraçar"-verb-ca
"estrènyer"-verb-ca "estrénher"-verb-oc
"estrénher"-verb-oc "estrènyer"-verb-ca
"fóter"-verb-oc "fotre"-verb-ca
"fotre"-verb-ca "fóter"-verb-oc
"rectificar"-verb-oc "rectificar"-verb-ca
"rectificar"-verb-ca "rectificar"-verb-oc
"dobtar"-verb-oc "dubtar"-verb-ca
"dubtar"-verb-ca "dobtar"-verb-oc
"irritar"-verb-oc "irritar"-verb-ca
"irritar"-verb-ca "irritar"-verb-oc
"molestar"-verb-ca "shordar"-verb-oc
"shordar"-verb-oc "molestar"-verb-ca
"descríuer"-verb-oc "descriure"-verb-ca
"descriure"-verb-ca "descríuer"-verb-oc
"descriure"-verb-ca "descriure"-verb-oc
"descriure"-verb-oc "descriure"-verb-ca
"hèr"-verb-oc "fer"-verb-ca
"fer"-verb-ca "hèr"-verb-oc
"fer"-verb-ca "far"-verb-oc
"far"-verb-oc "fer"-verb-ca
"espatlar"-verb-oc "espatllar"-verb-ca
"espatllar"-verb-ca "espatlar"-verb-oc
"espatllar"-verb-ca "enroïnar"-verb-oc
"enroïnar"-verb-oc "espatllar"-verb-ca
"gastar"-verb-oc "gastar"-verb-ca
"gastar"-verb-ca "gastar"-verb-oc
"produsir"-verb-oc "produir"-verb-ca
"produir"-verb-ca "produsir"-verb-oc
"inclinar"-verb-oc "inclinar"-verb-ca
"inclinar"-verb-ca "inclinar"-verb-oc
"revlincar"-verb-oc "torçar"-verb-ca
"torçar"-verb-ca "revlincar"-verb-oc
"torçar"-verb-ca "tòrcer"-verb-oc
"tòrcer"-verb-oc "torçar"-verb-ca
"tòrcer"-verb-oc "tòrcer"-verb-ca
"tòrcer"-verb-ca "tòrcer"-verb-oc
"reforçar"-verb-ca "refortilhar"-verb-oc
"refortilhar"-verb-oc "reforçar"-verb-ca
"retallar"-verb-ca "retalhar"-verb-oc
"retalhar"-verb-oc "retallar"-verb-ca
"baixar"-verb-ca "baissar"-verb-oc
"baissar"-verb-oc "baixar"-verb-ca
"devarar"-verb-oc "davallar"-verb-ca
"davallar"-verb-ca "devarar"-verb-oc
"davallar"-verb-ca "davarar"-verb-oc
"davallar"-verb-ca "dauarar"-verb-oc
"davarar"-verb-oc "davallar"-verb-ca
"dauarar"-verb-oc "davallar"-verb-ca
"abaishar"-verb-oc "abaixar"-verb-ca
"abaixar"-verb-ca "abaishar"-verb-oc
"descendir"-verb-ca "descéner"-verb-oc
"descéner"-verb-oc "descendir"-verb-ca
"imputar"-verb-oc "imputar"-verb-ca
"imputar"-verb-ca "imputar"-verb-oc
"culpar"-verb-oc "culpar"-verb-ca
"culpar"-verb-ca "culpar"-verb-oc
"crompar"-verb-oc "comprar"-verb-ca
"comprar"-verb-ca "crompar"-verb-oc
"obtier"-verb-oc "obtenir"-verb-ca
"obtenir"-verb-ca "obtier"-verb-oc
"obtenir"-verb-ca "obténer"-verb-oc
"obténer"-verb-oc "obtenir"-verb-ca
"aquerir"-verb-oc "adquirir"-verb-ca
"adquirir"-verb-ca "aquerir"-verb-oc
"introdusir"-verb-oc "introduir"-verb-ca
"introduir"-verb-ca "introdusir"-verb-oc
"generar"-verb-oc "generar"-verb-ca
"generar"-verb-ca "generar"-verb-oc
"sacsejar"-verb-ca "gigotar"-verb-oc
"gigotar"-verb-oc "sacsejar"-verb-ca
"botjar"-verb-oc "moure"-verb-ca
"moure"-verb-ca "botjar"-verb-oc
"moure"-verb-ca "mòir"-verb-oc
"moure"-verb-ca "mòure"-verb-oc
"mòir"-verb-oc "moure"-verb-ca
"mòure"-verb-oc "moure"-verb-ca
"traslladar"-verb-ca "trasladar"-verb-oc
"trasladar"-verb-oc "traslladar"-verb-ca
"dificultar"-verb-oc "dificultar"-verb-ca
"dificultar"-verb-ca "dificultar"-verb-oc
"cargar"-verb-oc "carregar"-verb-ca
"carregar"-verb-ca "cargar"-verb-oc
"encendre"-verb-ca "alugar"-verb-oc
"alugar"-verb-oc "encendre"-verb-ca
"probable"-adjective-oc "probable"-adjective-ca
"probable"-adjective-ca "probable"-adjective-oc
"insufisent"-adjective-oc "insuficient"-adjective-ca
"insuficient"-adjective-ca "insufisent"-adjective-oc
"incompatible"-adjective-oc "incompatible"-adjective-ca
"incompatible"-adjective-ca "incompatible"-adjective-oc
"insòlit"-adjective-ca "insolit"-adjective-oc
"insolit"-adjective-oc "insòlit"-adjective-ca
"sabent"-adjective-oc "savi"-adjective-ca
"savi"-adjective-ca "sabent"-adjective-oc
"sistematic"-adjective-oc "sistemàtic"-adjective-ca
"sistemàtic"-adjective-ca "sistematic"-adjective-oc
"uman"-adjective-oc "humà"-adjective-ca
"humà"-adjective-ca "uman"-adjective-oc
"calent"-adjective-ca "caud"-adjective-oc
"caud"-adjective-oc "calent"-adjective-ca
"caud"-adjective-oc "càlid"-adjective-ca
"càlid"-adjective-ca "caud"-adjective-oc
"vulgar"-adjective-oc "vulgar"-adjective-ca
"vulgar"-adjective-ca "vulgar"-adjective-oc
"gròs"-adjective-oc "gros"-adjective-ca
"gros"-adjective-ca "gròs"-adjective-oc
"gras"-adjective-oc "gras"-adjective-ca
"gras"-adjective-ca "gras"-adjective-oc
"ric"-adjective-oc "ric"-adjective-ca
"ric"-adjective-ca "ric"-adjective-oc
"vuèg"-adjective-oc "buit"-adjective-ca
"buit"-adjective-ca "vuèg"-adjective-oc
"nul"-adjective-oc "nul"-adjective-ca
"nul"-adjective-ca "nul"-adjective-oc
"facil"-adjective-oc "fàcil"-adjective-ca
"fàcil"-adjective-ca "facil"-adjective-oc
"fàcil"-adjective-ca "aisit"-adjective-oc
"aisit"-adjective-oc "fàcil"-adjective-ca
"espés"-adjective-oc "espès"-adjective-ca
"espés"-adjective-oc "gruixut"-adjective-ca
"espès"-adjective-ca "espés"-adjective-oc
"gruixut"-adjective-ca "espés"-adjective-oc
"heired"-adjective-oc "fred"-adjective-ca
"fred"-adjective-ca "heired"-adjective-oc
"fred"-adjective-ca "fred"-adjective-oc
"fred"-adjective-ca "freg"-adjective-oc
"fred"-adjective-oc "fred"-adjective-ca
"freg"-adjective-oc "fred"-adjective-ca
"marrit"-adjective-oc "mal"-adjective-ca
"mal"-adjective-ca "marrit"-adjective-oc
"fòl"-adjective-oc "boig"-adjective-ca
"boig"-adjective-ca "fòl"-adjective-oc
"boig"-adjective-ca "baug"-adjective-oc
"baug"-adjective-oc "boig"-adjective-ca
"acid"-adjective-oc "àcid"-adjective-ca
"àcid"-adjective-ca "acid"-adjective-oc
"amar"-adjective-oc "amarg"-adjective-ca
"amarg"-adjective-ca "amar"-adjective-oc
"vesin"-adjective-oc "veí"-adjective-ca
"veí"-adjective-ca "vesin"-adjective-oc
"consecutiu"-adjective-oc "consecutiu"-adjective-ca
"consecutiu"-adjective-ca "consecutiu"-adjective-oc
"intim"-adjective-oc "íntim"-adjective-ca
"íntim"-adjective-ca "intim"-adjective-oc
"clandestin"-adjective-oc "clandestí"-adjective-ca
"clandestí"-adjective-ca "clandestin"-adjective-oc
"esdevenir"-verb-ca "devier"-verb-oc
"esdevenir"-verb-ca "venir"-verb-oc
"devier"-verb-oc "esdevenir"-verb-ca
"venir"-verb-oc "esdevenir"-verb-ca
"seguent"-adjective-oc "següent"-adjective-ca
"següent"-adjective-ca "seguent"-adjective-oc
"posterior"-adjective-oc "posterior"-adjective-ca
"posterior"-adjective-ca "posterior"-adjective-oc
"just"-adjective-oc "just"-adjective-ca
"just"-adjective-ca "just"-adjective-oc
"sencer"-adjective-ca "entièr"-adjective-oc
"entièr"-adjective-oc "sencer"-adjective-ca
"enòrme"-adjective-oc "enorme"-adjective-ca
"enorme"-adjective-ca "enòrme"-adjective-oc
"estret"-adjective-ca "estreit"-adjective-oc
"estret"-adjective-ca "estrech"-adjective-oc
"estreit"-adjective-oc "estret"-adjective-ca
"estrech"-adjective-oc "estret"-adjective-ca
"rustic"-adjective-oc "rústic"-adjective-ca
"rústic"-adjective-ca "rustic"-adjective-oc
"alistar"-verb-oc "escollir"-verb-ca
"escollir"-verb-ca "alistar"-verb-oc
"escollir"-verb-ca "escuélher"-verb-oc
"triar"-verb-ca "escuélher"-verb-oc
"escuélher"-verb-oc "escollir"-verb-ca
"escuélher"-verb-oc "triar"-verb-ca
"primièr"-adjective-oc "primer"-adjective-ca
"primer"-adjective-ca "primièr"-adjective-oc
"extrèm"-adjective-oc "extrem"-adjective-ca
"extrem"-adjective-ca "extrèm"-adjective-oc
"valent"-adjective-oc "valent"-adjective-ca
"valent"-adjective-ca "valent"-adjective-oc
"agressiu"-adjective-oc "agressiu"-adjective-ca
"agressiu"-adjective-ca "agressiu"-adjective-oc
"interessant"-adjective-oc "interessant"-adjective-ca
"interessant"-adjective-ca "interessant"-adjective-oc
"afrontar"-verb-ca "afrontar"-verb-oc
"afrontar"-verb-oc "afrontar"-verb-ca
"afrontar"-verb-oc "enfrontar"-verb-ca
"enfrontar"-verb-ca "afrontar"-verb-oc
"insignificant"-adjective-oc "insignificant"-adjective-ca
"insignificant"-adjective-ca "insignificant"-adjective-oc
"comun"-adjective-oc "comú"-adjective-ca
"comú"-adjective-ca "comun"-adjective-oc
"verd"-adjective-ca "verd"-adjective-oc
"verd"-adjective-oc "verd"-adjective-ca
"propici"-adjective-oc "propici"-adjective-ca
"propici"-adjective-ca "propici"-adjective-oc
"favorable"-adjective-oc "favorable"-adjective-ca
"favorable"-adjective-ca "favorable"-adjective-oc
"concret"-adjective-ca "concrèt"-adjective-oc
"concrèt"-adjective-oc "concret"-adjective-ca
"umanitari"-adjective-oc "humanitari"-adjective-ca
"humanitari"-adjective-ca "umanitari"-adjective-oc
"ultim"-adjective-oc "últim"-adjective-ca
"últim"-adjective-ca "ultim"-adjective-oc
"últim"-adjective-ca "darrièr"-adjective-oc
"darrièr"-adjective-oc "últim"-adjective-ca
"darrièr"-adjective-oc "darrer"-adjective-ca
"darrer"-adjective-ca "darrièr"-adjective-oc
"anterior"-adjective-ca "anterior"-adjective-oc
"anterior"-adjective-oc "anterior"-adjective-ca
"precedent"-adjective-ca "precedent"-adjective-oc
"precedent"-adjective-oc "precedent"-adjective-ca
"possible"-adjective-oc "possible"-adjective-ca
"possible"-adjective-ca "possible"-adjective-oc
"practic"-adjective-oc "pràctic"-adjective-ca
"pràctic"-adjective-ca "practic"-adjective-oc
"viable"-adjective-oc "viable"-adjective-ca
"viable"-adjective-ca "viable"-adjective-oc
"alimentar"-verb-oc "alimentar"-verb-ca
"alimentar"-verb-ca "alimentar"-verb-oc
"proveir"-verb-ca "provedir"-verb-oc
"proveir"-verb-ca "provesir"-verb-oc
"provedir"-verb-oc "proveir"-verb-ca
"provesir"-verb-oc "proveir"-verb-ca
"implicar"-verb-oc "involucrar"-verb-ca
"involucrar"-verb-ca "implicar"-verb-oc
"descreditar"-verb-oc "desacreditar"-verb-ca
"desacreditar"-verb-ca "descreditar"-verb-oc
"clavar"-verb-ca "clauar"-verb-oc
"clauar"-verb-oc "clavar"-verb-ca
"comprométer"-verb-oc "comprometre"-verb-ca
"comprometre"-verb-ca "comprométer"-verb-oc
"comprometre"-verb-ca "comprometre"-verb-oc
"comprometre"-verb-oc "comprometre"-verb-ca
"crubar"-verb-oc "cobrar"-verb-ca
"cobrar"-verb-ca "crubar"-verb-oc
"ganhar"-verb-oc "guanyar"-verb-ca
"guanyar"-verb-ca "ganhar"-verb-oc
"tocar"-verb-oc "tocar"-verb-ca
"tocar"-verb-ca "tocar"-verb-oc
"confirmar"-verb-ca "confirmar"-verb-oc
"confirmar"-verb-oc "confirmar"-verb-ca
"afortir"-verb-oc "afirmar"-verb-ca
"afirmar"-verb-ca "afortir"-verb-oc
"punchar"-verb-oc "punxar"-verb-ca
"punxar"-verb-ca "punchar"-verb-oc
"rosegar"-verb-ca "escurar"-verb-oc
"escurar"-verb-oc "rosegar"-verb-ca
"picar"-verb-ca "picar"-verb-oc
"picar"-verb-oc "picar"-verb-ca
"distinguir"-verb-oc "distingir"-verb-ca
"distingir"-verb-ca "distinguir"-verb-oc
"distingir"-verb-ca "distingir"-verb-oc
"distingir"-verb-ca "desvistar"-verb-oc
"distingir"-verb-oc "distingir"-verb-ca
"desvistar"-verb-oc "distingir"-verb-ca
"marxar"-verb-ca "partir"-verb-oc
"marxar"-verb-ca "marchar"-verb-oc
"partir"-verb-oc "marxar"-verb-ca
"marchar"-verb-oc "marxar"-verb-ca
"compartir"-verb-ca "partejar"-verb-oc
"partejar"-verb-oc "compartir"-verb-ca
"cancel·lar"-verb-ca "anullar"-verb-oc
"anullar"-verb-oc "cancel·lar"-verb-ca
"anullar"-verb-oc "anul·lar"-verb-ca
"anul·lar"-verb-ca "anullar"-verb-oc
"cenyir"-verb-ca "cénher"-verb-oc
"cénher"-verb-oc "cenyir"-verb-ca
"suspècte"-adjective-oc "sospitós"-adjective-ca
"sospitós"-adjective-ca "suspècte"-adjective-oc
"desfavorable"-adjective-ca "desfavorable"-adjective-oc
"desfavorable"-adjective-oc "desfavorable"-adjective-ca
"ostil"-adjective-oc "hostil"-adjective-ca
"hostil"-adjective-ca "ostil"-adjective-oc
"advèrs"-adjective-oc "advers"-adjective-ca
"advers"-adjective-ca "advèrs"-adjective-oc
"estampar"-verb-oc "imprimir"-verb-ca
"imprimir"-verb-ca "estampar"-verb-oc
"afranquir"-verb-oc "franquejar"-verb-ca
"franquejar"-verb-ca "afranquir"-verb-oc
"sorprenent"-adjective-ca "estonant"-adjective-oc
"estonant"-adjective-oc "sorprenent"-adjective-ca
"incorrècte"-adjective-oc "incorrecte"-adjective-ca
"incorrecte"-adjective-ca "incorrècte"-adjective-oc
"prigond"-adjective-oc "profund"-adjective-ca
"profund"-adjective-ca "prigond"-adjective-oc
"menor"-adjective-ca "mendre"-adjective-oc
"mendre"-adjective-oc "menor"-adjective-ca
"secundari"-adjective-ca "segondari"-adjective-oc
"segondari"-adjective-oc "secundari"-adjective-ca
"immobil"-adjective-oc "immòbil"-adjective-ca
"immòbil"-adjective-ca "immobil"-adjective-oc
"long"-adjective-oc "llarg"-adjective-ca
"llarg"-adjective-ca "long"-adjective-oc
"lamentar"-verb-ca "rancurar"-verb-oc
"lamentar"-verb-ca "plànher"-verb-oc
"lamentar"-verb-ca "lamentar"-verb-oc
"rancurar"-verb-oc "lamentar"-verb-ca
"plànher"-verb-oc "lamentar"-verb-ca
"lamentar"-verb-oc "lamentar"-verb-ca
"possedir"-verb-oc "posseir"-verb-ca
"posseir"-verb-ca "possedir"-verb-oc
"maligne"-adjective-oc "maligne"-adjective-ca
"maligne"-adjective-ca "maligne"-adjective-oc
"pur"-adjective-oc "pur"-adjective-ca
"pur"-adjective-ca "pur"-adjective-oc
"eludir"-verb-oc "eludir"-verb-ca
"eludir"-verb-ca "eludir"-verb-oc
"desmentir"-verb-oc "desmentir"-verb-ca
"desmentir"-verb-ca "desmentir"-verb-oc
"espetar"-verb-oc "explotar"-verb-ca
"explotar"-verb-ca "espetar"-verb-oc
"explotar"-verb-ca "crebar"-verb-oc
"crebar"-verb-oc "explotar"-verb-ca
"remir"-verb-oc "negar"-verb-ca
"negar"-verb-ca "remir"-verb-oc
"obstaculitzar"-verb-ca "empachar"-verb-oc
"empachar"-verb-oc "obstaculitzar"-verb-ca
"barrar"-verb-oc "tancar"-verb-ca
"barrar"-verb-oc "cloure"-verb-ca
"tancar"-verb-ca "barrar"-verb-oc
"cloure"-verb-ca "barrar"-verb-oc
"despertar"-verb-ca "desvelhar"-verb-oc
"desvelhar"-verb-oc "despertar"-verb-ca
"víuer"-verb-oc "viure"-verb-ca
"viure"-verb-ca "víuer"-verb-oc
"viure"-verb-ca "viure"-verb-oc
"viure"-verb-oc "viure"-verb-ca
"viu"-adjective-oc "viu"-adjective-ca
"viu"-adjective-ca "viu"-adjective-oc
"apraiar"-verb-oc "reparar"-verb-ca
"reparar"-verb-ca "apraiar"-verb-oc
"acaparrar"-verb-oc "acaparar"-verb-ca
"acaparar"-verb-ca "acaparrar"-verb-oc
"mautractar"-verb-oc "maltractar"-verb-ca
"maltractar"-verb-ca "mautractar"-verb-oc
"trepitjar"-verb-ca "dralhar"-verb-oc
"dralhar"-verb-oc "trepitjar"-verb-ca
"esclafar"-verb-oc "estavellar"-verb-ca
"esclafar"-verb-oc "aixafar"-verb-ca
"estavellar"-verb-ca "esclafar"-verb-oc
"aixafar"-verb-ca "esclafar"-verb-oc
"prémer"-verb-oc "prémer"-verb-ca
"prémer"-verb-ca "prémer"-verb-oc
"mantier"-verb-oc "mantenir"-verb-ca
"mantenir"-verb-ca "mantier"-verb-oc
"mantenir"-verb-ca "manténer"-verb-oc
"manténer"-verb-oc "mantenir"-verb-ca
"preferir"-verb-oc "preferir"-verb-ca
"preferir"-verb-ca "preferir"-verb-oc
"afavorir"-verb-ca "favorir"-verb-oc
"favorir"-verb-oc "afavorir"-verb-ca
"difóner"-verb-oc "difondre"-verb-ca
"difondre"-verb-ca "difóner"-verb-oc
"véncer"-verb-oc "vèncer"-verb-ca
"vèncer"-verb-ca "véncer"-verb-oc
"atacar"-verb-oc "atacar"-verb-ca
"atacar"-verb-ca "atacar"-verb-oc
"trobar"-verb-ca "trapar"-verb-oc
"trapar"-verb-oc "trobar"-verb-ca
"arrespóner"-verb-oc "respondre"-verb-ca
"arrespóner"-verb-oc "contestar"-verb-ca
"respondre"-verb-ca "arrespóner"-verb-oc
"respondre"-verb-ca "respondre"-verb-oc
"respondre"-verb-ca "respóner"-verb-oc
"contestar"-verb-ca "arrespóner"-verb-oc
"contestar"-verb-ca "respondre"-verb-oc
"respondre"-verb-oc "respondre"-verb-ca
"respondre"-verb-oc "contestar"-verb-ca
"respóner"-verb-oc "respondre"-verb-ca
"preveir"-verb-oc "preveure"-verb-ca
"preveure"-verb-ca "preveir"-verb-oc
"preveure"-verb-ca "preveire"-verb-oc
"preveire"-verb-oc "preveure"-verb-ca
"mercar"-verb-oc "marcar"-verb-ca
"marcar"-verb-ca "mercar"-verb-oc
"marcar"-verb-ca "marcar"-verb-oc
