","-comma-eo ","-comma-ca
"Cubillas de Cerrato"-properNoun-ca "Cubillas de Cerrato"-properNoun-eo
"Dehesa de Montejo"-properNoun-eo "Dehesa de Montejo"-properNoun-ca
"Dehesa de Montejo"-properNoun-ca "Dehesa de Montejo"-properNoun-eo
"Dehesa de Romanos"-properNoun-eo "Dehesa de Romanos"-properNoun-ca
"Dehesa de Romanos"-properNoun-ca "Dehesa de Romanos"-properNoun-eo
"Espinosa de Cerrato"-properNoun-eo "Espinosa de Cerrato"-properNoun-ca
"Espinosa de Cerrato"-properNoun-ca "Espinosa de Cerrato"-properNoun-eo
"Espinosa de Villagonzalo"-properNoun-eo "Espinosa de Villagonzalo"-properNoun-ca
"Espinosa de Villagonzalo"-properNoun-ca "Espinosa de Villagonzalo"-properNoun-eo
"Frechilla"-properNoun-eo "Frechilla"-properNoun-ca
"Frechilla"-properNoun-ca "Frechilla"-properNoun-eo
"Fresno del Río"-properNoun-eo "Fresno del Río"-properNoun-ca
"Fresno del Río"-properNoun-ca "Fresno del Río"-properNoun-eo
"Frómista"-properNoun-eo "Frómista"-properNoun-ca
"Frómista"-properNoun-ca "Frómista"-properNoun-eo
"Fuentes de Nava"-properNoun-eo "Fuentes de Nava"-properNoun-ca
"Fuentes de Nava"-properNoun-ca "Fuentes de Nava"-properNoun-eo
"Fuentes de Valdepero"-properNoun-eo "Fuentes de Valdepero"-properNoun-ca
"Fuentes de Valdepero"-properNoun-ca "Fuentes de Valdepero"-properNoun-eo
"Grijota"-properNoun-eo "Grijota"-properNoun-ca
"Grijota"-properNoun-ca "Grijota"-properNoun-eo
"Guardo"-properNoun-eo "Guardo"-properNoun-ca
"Guardo"-properNoun-ca "Guardo"-properNoun-eo
"Guaza de Campos"-properNoun-eo "Guaza de Campos"-properNoun-ca
"Guaza de Campos"-properNoun-ca "Guaza de Campos"-properNoun-eo
"Hérmedes de Cerrato"-properNoun-eo "Hérmedes de Cerrato"-properNoun-ca
"Hérmedes de Cerrato"-properNoun-ca "Hérmedes de Cerrato"-properNoun-eo
"Herrera de Pisuerga"-properNoun-eo "Herrera de Pisuerga"-properNoun-ca
"Herrera de Pisuerga"-properNoun-ca "Herrera de Pisuerga"-properNoun-eo
"Herrera de Valdecañas"-properNoun-eo "Herrera de Valdecañas"-properNoun-ca
"Herrera de Valdecañas"-properNoun-ca "Herrera de Valdecañas"-properNoun-eo
"Hontoria de Cerrato"-properNoun-eo "Hontoria de Cerrato"-properNoun-ca
"Hontoria de Cerrato"-properNoun-ca "Hontoria de Cerrato"-properNoun-eo
"Hornillos de Cerrato"-properNoun-eo "Hornillos de Cerrato"-properNoun-ca
"Hornillos de Cerrato"-properNoun-ca "Hornillos de Cerrato"-properNoun-eo
"Husillos"-properNoun-eo "Husillos"-properNoun-ca
"Husillos"-properNoun-ca "Husillos"-properNoun-eo
"Itero de la Vega"-properNoun-eo "Itero de la Vega"-properNoun-ca
"Itero de la Vega"-properNoun-ca "Itero de la Vega"-properNoun-eo
"Lagartos"-properNoun-eo "Lagartos"-properNoun-ca
"Lagartos"-properNoun-ca "Lagartos"-properNoun-eo
"Lantadilla"-properNoun-eo "Lantadilla"-properNoun-ca
"Lantadilla"-properNoun-ca "Lantadilla"-properNoun-eo
"La Vid de Ojeda"-properNoun-eo "La Vid de Ojeda"-properNoun-ca
"La Vid de Ojeda"-properNoun-ca "La Vid de Ojeda"-properNoun-eo
"Ledigos"-properNoun-eo "Ledigos"-properNoun-ca
"Ledigos"-properNoun-ca "Ledigos"-properNoun-eo
"Magaz de Pisuerga"-properNoun-eo "Magaz de Pisuerga"-properNoun-ca
"Magaz de Pisuerga"-properNoun-ca "Magaz de Pisuerga"-properNoun-eo
"Manquillos"-properNoun-eo "Manquillos"-properNoun-ca
"Manquillos"-properNoun-ca "Manquillos"-properNoun-eo
"Mantinos"-properNoun-eo "Mantinos"-properNoun-ca
"Mantinos"-properNoun-ca "Mantinos"-properNoun-eo
"Marcilla de Campos"-properNoun-eo "Marcilla de Campos"-properNoun-ca
"Marcilla de Campos"-properNoun-ca "Marcilla de Campos"-properNoun-eo
"Mazariegos"-properNoun-eo "Mazariegos"-properNoun-ca
"Mazariegos"-properNoun-ca "Mazariegos"-properNoun-eo
"Mazuecos de Valdeginate"-properNoun-eo "Mazuecos de Valdeginate"-properNoun-ca
"Mazuecos de Valdeginate"-properNoun-ca "Mazuecos de Valdeginate"-properNoun-eo
"Melgar de Yuso"-properNoun-eo "Melgar de Yuso"-properNoun-ca
"Melgar de Yuso"-properNoun-ca "Melgar de Yuso"-properNoun-eo
"Meneses de Campos"-properNoun-eo "Meneses de Campos"-properNoun-ca
"Meneses de Campos"-properNoun-ca "Meneses de Campos"-properNoun-eo
"Micieces de Ojeda"-properNoun-eo "Micieces de Ojeda"-properNoun-ca
"Micieces de Ojeda"-properNoun-ca "Micieces de Ojeda"-properNoun-eo
"Monzón de Campos"-properNoun-eo "Monzón de Campos"-properNoun-ca
"Monzón de Campos"-properNoun-ca "Monzón de Campos"-properNoun-eo
"Mudá"-properNoun-eo "Mudá"-properNoun-ca
"Mudá"-properNoun-ca "Mudá"-properNoun-eo
"Nogal de las Huertas"-properNoun-eo "Nogal de las Huertas"-properNoun-ca
"Nogal de las Huertas"-properNoun-ca "Nogal de las Huertas"-properNoun-eo
"Olea de Boedo"-properNoun-eo "Olea de Boedo"-properNoun-ca
"Olea de Boedo"-properNoun-ca "Olea de Boedo"-properNoun-eo
"Olmos de Ojeda"-properNoun-eo "Olmos de Ojeda"-properNoun-ca
"Olmos de Ojeda"-properNoun-ca "Olmos de Ojeda"-properNoun-eo
"Osornillo"-properNoun-eo "Osornillo"-properNoun-ca
"Osornillo"-properNoun-ca "Osornillo"-properNoun-eo
"Páramo de Boedo"-properNoun-eo "Páramo de Boedo"-properNoun-ca
"Páramo de Boedo"-properNoun-ca "Páramo de Boedo"-properNoun-eo
"Paredes de Nava"-properNoun-eo "Paredes de Nava"-properNoun-ca
"Paredes de Nava"-properNoun-ca "Paredes de Nava"-properNoun-eo
"Payo de Ojeda"-properNoun-eo "Payo de Ojeda"-properNoun-ca
"Payo de Ojeda"-properNoun-ca "Payo de Ojeda"-properNoun-eo
"Pedraza de Campos"-properNoun-eo "Pedraza de Campos"-properNoun-ca
"Pedraza de Campos"-properNoun-ca "Pedraza de Campos"-properNoun-eo
"Pedrosa de la Vega"-properNoun-eo "Pedrosa de la Vega"-properNoun-ca
"Pedrosa de la Vega"-properNoun-ca "Pedrosa de la Vega"-properNoun-eo
"Pino del Río"-properNoun-eo "Pino del Río"-properNoun-ca
"Pino del Río"-properNoun-ca "Pino del Río"-properNoun-eo
"Piña de Campos"-properNoun-eo "Piña de Campos"-properNoun-ca
"Piña de Campos"-properNoun-ca "Piña de Campos"-properNoun-eo
"Población de Arroyo"-properNoun-eo "Población de Arroyo"-properNoun-ca
"Población de Arroyo"-properNoun-ca "Población de Arroyo"-properNoun-eo
"Población de Campos"-properNoun-eo "Población de Campos"-properNoun-ca
"Población de Campos"-properNoun-ca "Población de Campos"-properNoun-eo
"Población de Cerrato"-properNoun-eo "Población de Cerrato"-properNoun-ca
"Población de Cerrato"-properNoun-ca "Población de Cerrato"-properNoun-eo
"Polentinos"-properNoun-eo "Polentinos"-properNoun-ca
"Polentinos"-properNoun-ca "Polentinos"-properNoun-eo
"Pomar de Valdivia"-properNoun-eo "Pomar de Valdivia"-properNoun-ca
"Pomar de Valdivia"-properNoun-ca "Pomar de Valdivia"-properNoun-eo
"Poza de la Vega"-properNoun-eo "Poza de la Vega"-properNoun-ca
"Poza de la Vega"-properNoun-ca "Poza de la Vega"-properNoun-eo
"Pozo de Urama"-properNoun-eo "Pozo de Urama"-properNoun-ca
"Pozo de Urama"-properNoun-ca "Pozo de Urama"-properNoun-eo
"Prádanos de Ojeda"-properNoun-eo "Prádanos de Ojeda"-properNoun-ca
"Prádanos de Ojeda"-properNoun-ca "Prádanos de Ojeda"-properNoun-eo
"La Puebla de Valdavia"-properNoun-eo "La Puebla de Valdavia"-properNoun-ca
"La Puebla de Valdavia"-properNoun-ca "La Puebla de Valdavia"-properNoun-eo
"Quintana del Puente"-properNoun-eo "Quintana del Puente"-properNoun-ca
"Quintana del Puente"-properNoun-ca "Quintana del Puente"-properNoun-eo
"Quintanilla de Onsoña"-properNoun-eo "Quintanilla de Onsoña"-properNoun-ca
"Quintanilla de Onsoña"-properNoun-ca "Quintanilla de Onsoña"-properNoun-eo
"Reinoso de Cerrato"-properNoun-eo "Reinoso de Cerrato"-properNoun-ca
"Reinoso de Cerrato"-properNoun-ca "Reinoso de Cerrato"-properNoun-eo
"Renedo de la Vega"-properNoun-eo "Renedo de la Vega"-properNoun-ca
"Renedo de la Vega"-properNoun-ca "Renedo de la Vega"-properNoun-eo
"Requena de Campos"-properNoun-eo "Requena de Campos"-properNoun-ca
"Requena de Campos"-properNoun-ca "Requena de Campos"-properNoun-eo
"Respenda de la Peña"-properNoun-eo "Respenda de la Peña"-properNoun-ca
"Respenda de la Peña"-properNoun-ca "Respenda de la Peña"-properNoun-eo
"Revenga de Campos"-properNoun-eo "Revenga de Campos"-properNoun-ca
"Revenga de Campos"-properNoun-ca "Revenga de Campos"-properNoun-eo
"Revilla de Collazos"-properNoun-eo "Revilla de Collazos"-properNoun-ca
"Revilla de Collazos"-properNoun-ca "Revilla de Collazos"-properNoun-eo
"Ribas de Campos"-properNoun-eo "Ribas de Campos"-properNoun-ca
"Ribas de Campos"-properNoun-ca "Ribas de Campos"-properNoun-eo
"Riberos de la Cueza"-properNoun-eo "Riberos de la Cueza"-properNoun-ca
"Riberos de la Cueza"-properNoun-ca "Riberos de la Cueza"-properNoun-eo
"Salinas de Pisuerga"-properNoun-eo "Salinas de Pisuerga"-properNoun-ca
"Salinas de Pisuerga"-properNoun-ca "Salinas de Pisuerga"-properNoun-eo
"San Cebrián de Campos"-properNoun-eo "San Cebrián de Campos"-properNoun-ca
"San Cebrián de Campos"-properNoun-ca "San Cebrián de Campos"-properNoun-eo
"San Cebrián de Mudá"-properNoun-eo "San Cebrián de Mudá"-properNoun-ca
"San Cebrián de Mudá"-properNoun-ca "San Cebrián de Mudá"-properNoun-eo
"San Cristóbal de Boedo"-properNoun-eo "San Cristóbal de Boedo"-properNoun-ca
"San Cristóbal de Boedo"-properNoun-ca "San Cristóbal de Boedo"-properNoun-eo
"San Mamés de Campos"-properNoun-eo "San Mamés de Campos"-properNoun-ca
"San Mamés de Campos"-properNoun-ca "San Mamés de Campos"-properNoun-eo
"San Román de la Cuba"-properNoun-eo "San Román de la Cuba"-properNoun-ca
"San Román de la Cuba"-properNoun-ca "San Román de la Cuba"-properNoun-eo
"Santa Cecilia del Alcor"-properNoun-eo "Santa Cecilia del Alcor"-properNoun-ca
"Santa Cecilia del Alcor"-properNoun-ca "Santa Cecilia del Alcor"-properNoun-eo
"Santa Cruz de Boedo"-properNoun-eo "Santa Cruz de Boedo"-properNoun-ca
"Santa Cruz de Boedo"-properNoun-ca "Santa Cruz de Boedo"-properNoun-eo
"Santervás de la Vega"-properNoun-eo "Santervás de la Vega"-properNoun-ca
"Santervás de la Vega"-properNoun-ca "Santervás de la Vega"-properNoun-eo
"Santibáñez de Ecla"-properNoun-eo "Santibáñez de Ecla"-properNoun-ca
"Santibáñez de Ecla"-properNoun-ca "Santibáñez de Ecla"-properNoun-eo
"Santibáñez de la Peña"-properNoun-eo "Santibáñez de la Peña"-properNoun-ca
"Santibáñez de la Peña"-properNoun-ca "Santibáñez de la Peña"-properNoun-eo
"La Serna"-properNoun-eo "La Serna"-properNoun-ca
"La Serna"-properNoun-ca "La Serna"-properNoun-eo
"Sotobañado y Priorato"-properNoun-eo "Sotobañado y Priorato"-properNoun-ca
"Sotobañado y Priorato"-properNoun-ca "Sotobañado y Priorato"-properNoun-eo
"Soto de Cerrato"-properNoun-eo "Soto de Cerrato"-properNoun-ca
"Soto de Cerrato"-properNoun-ca "Soto de Cerrato"-properNoun-eo
"Tabanera de Cerrato"-properNoun-eo "Tabanera de Cerrato"-properNoun-ca
"Tabanera de Cerrato"-properNoun-ca "Tabanera de Cerrato"-properNoun-eo
"Tabanera de Valdavia"-properNoun-eo "Tabanera de Valdavia"-properNoun-ca
"Tabanera de Valdavia"-properNoun-ca "Tabanera de Valdavia"-properNoun-eo
"Támara de Campos"-properNoun-eo "Támara de Campos"-properNoun-ca
"Támara de Campos"-properNoun-ca "Támara de Campos"-properNoun-eo
"Tariego de Cerrato"-properNoun-eo "Tariego de Cerrato"-properNoun-ca
"Tariego de Cerrato"-properNoun-ca "Tariego de Cerrato"-properNoun-eo
"Torremormojón"-properNoun-eo "Torremormojón"-properNoun-ca
"Torremormojón"-properNoun-ca "Torremormojón"-properNoun-eo
"Triollo"-properNoun-eo "Triollo"-properNoun-ca
"Triollo"-properNoun-ca "Triollo"-properNoun-eo
"Valbuena de Pisuerga"-properNoun-eo "Valbuena de Pisuerga"-properNoun-ca
"Valbuena de Pisuerga"-properNoun-ca "Valbuena de Pisuerga"-properNoun-eo
"Valdeolmillos"-properNoun-eo "Valdeolmillos"-properNoun-ca
"Valdeolmillos"-properNoun-ca "Valdeolmillos"-properNoun-eo
"Valderrábano"-properNoun-eo "Valderrábano"-properNoun-ca
"Valderrábano"-properNoun-ca "Valderrábano"-properNoun-eo
"Valde-Ucieza"-properNoun-eo "Valde-Ucieza"-properNoun-ca
"Valde-Ucieza"-properNoun-ca "Valde-Ucieza"-properNoun-eo
"Valle de Cerrato"-properNoun-eo "Valle de Cerrato"-properNoun-ca
"Valle de Cerrato"-properNoun-ca "Valle de Cerrato"-properNoun-eo
"Velilla del Río Carrión"-properNoun-eo "Velilla del Río Carrión"-properNoun-ca
"Velilla del Río Carrión"-properNoun-ca "Velilla del Río Carrión"-properNoun-eo
"Vertavillo"-properNoun-eo "Vertavillo"-properNoun-ca
"Vertavillo"-properNoun-ca "Vertavillo"-properNoun-eo
"Villabasta de Valdavia"-properNoun-eo "Villabasta de Valdavia"-properNoun-ca
"Villabasta de Valdavia"-properNoun-ca "Villabasta de Valdavia"-properNoun-eo
"Villacidaler"-properNoun-eo "Villacidaler"-properNoun-ca
"Villacidaler"-properNoun-ca "Villacidaler"-properNoun-eo
"Villaconancio"-properNoun-eo "Villaconancio"-properNoun-ca
"Villaconancio"-properNoun-ca "Villaconancio"-properNoun-eo
"Villaeles de Valdavia"-properNoun-eo "Villaeles de Valdavia"-properNoun-ca
"Villaeles de Valdavia"-properNoun-ca "Villaeles de Valdavia"-properNoun-eo
"Villahán"-properNoun-eo "Villahán"-properNoun-ca
"Villahán"-properNoun-ca "Villahán"-properNoun-eo
"Villaherreros"-properNoun-eo "Villaherreros"-properNoun-ca
"Villaherreros"-properNoun-ca "Villaherreros"-properNoun-eo
"Villalaco"-properNoun-eo "Villalaco"-properNoun-ca
"Villalaco"-properNoun-ca "Villalaco"-properNoun-eo
"Villalba de Guardo"-properNoun-eo "Villalba de Guardo"-properNoun-ca
"Villalba de Guardo"-properNoun-ca "Villalba de Guardo"-properNoun-eo
"Villalcázar de Sirga"-properNoun-eo "Villalcázar de Sirga"-properNoun-ca
"Villalcázar de Sirga"-properNoun-ca "Villalcázar de Sirga"-properNoun-eo
"Villalcón"-properNoun-eo "Villalcón"-properNoun-ca
"Villalcón"-properNoun-ca "Villalcón"-properNoun-eo
"Villalobón"-properNoun-eo "Villalobón"-properNoun-ca
"Villalobón"-properNoun-ca "Villalobón"-properNoun-eo
"Villaluenga de la Vega"-properNoun-eo "Villaluenga de la Vega"-properNoun-ca
"Villaluenga de la Vega"-properNoun-ca "Villaluenga de la Vega"-properNoun-eo
"Villamartín de Campos"-properNoun-eo "Villamartín de Campos"-properNoun-ca
"Villamartín de Campos"-properNoun-ca "Villamartín de Campos"-properNoun-eo
"Villamediana"-properNoun-eo "Villamediana"-properNoun-ca
"Villamediana"-properNoun-ca "Villamediana"-properNoun-eo
"Villameriel"-properNoun-eo "Villameriel"-properNoun-ca
"Villameriel"-properNoun-ca "Villameriel"-properNoun-eo
"Villamoronta"-properNoun-eo "Villamoronta"-properNoun-ca
"Villamoronta"-properNoun-ca "Villamoronta"-properNoun-eo
"Villamuera de la Cueza"-properNoun-eo "Villamuera de la Cueza"-properNoun-ca
"Villamuera de la Cueza"-properNoun-ca "Villamuera de la Cueza"-properNoun-eo
"Villamuriel de Cerrato"-properNoun-eo "Villamuriel de Cerrato"-properNoun-ca
"Villamuriel de Cerrato"-properNoun-ca "Villamuriel de Cerrato"-properNoun-eo
"Villanueva del Rebollar"-properNoun-eo "Villanueva del Rebollar"-properNoun-ca
"Villanueva del Rebollar"-properNoun-ca "Villanueva del Rebollar"-properNoun-eo
"Villanuño de Valdavia"-properNoun-eo "Villanuño de Valdavia"-properNoun-ca
"Villanuño de Valdavia"-properNoun-ca "Villanuño de Valdavia"-properNoun-eo
"Villaprovedo"-properNoun-eo "Villaprovedo"-properNoun-ca
"Villaprovedo"-properNoun-ca "Villaprovedo"-properNoun-eo
"Villarmentero de Campos"-properNoun-eo "Villarmentero de Campos"-properNoun-ca
"Villarmentero de Campos"-properNoun-ca "Villarmentero de Campos"-properNoun-eo
"Villarrabé"-properNoun-eo "Villarrabé"-properNoun-ca
"Villarrabé"-properNoun-ca "Villarrabé"-properNoun-eo
"Villarramiel"-properNoun-eo "Villarramiel"-properNoun-ca
"Villarramiel"-properNoun-ca "Villarramiel"-properNoun-eo
"Villasarracino"-properNoun-eo "Villasarracino"-properNoun-ca
"Villasarracino"-properNoun-ca "Villasarracino"-properNoun-eo
"Villasila de Valdavia"-properNoun-eo "Villasila de Valdavia"-properNoun-ca
"Villasila de Valdavia"-properNoun-ca "Villasila de Valdavia"-properNoun-eo
"Villaturde"-properNoun-eo "Villaturde"-properNoun-ca
"Villaturde"-properNoun-ca "Villaturde"-properNoun-eo
"Villaumbrales"-properNoun-eo "Villaumbrales"-properNoun-ca
"Villaumbrales"-properNoun-ca "Villaumbrales"-properNoun-eo
"Villaviudas"-properNoun-eo "Villaviudas"-properNoun-ca
"Villaviudas"-properNoun-ca "Villaviudas"-properNoun-eo
"Villerías de Campos"-properNoun-eo "Villerías de Campos"-properNoun-ca
"Villerías de Campos"-properNoun-ca "Villerías de Campos"-properNoun-eo
"Villodre"-properNoun-eo "Villodre"-properNoun-ca
"Villodre"-properNoun-ca "Villodre"-properNoun-eo
"Villodrigo"-properNoun-eo "Villodrigo"-properNoun-ca
"Villodrigo"-properNoun-ca "Villodrigo"-properNoun-eo
"Villoldo"-properNoun-eo "Villoldo"-properNoun-ca
"Villoldo"-properNoun-ca "Villoldo"-properNoun-eo
"Villota del Páramo"-properNoun-eo "Villota del Páramo"-properNoun-ca
"Villota del Páramo"-properNoun-ca "Villota del Páramo"-properNoun-eo
"Villovieco"-properNoun-eo "Villovieco"-properNoun-ca
"Villovieco"-properNoun-ca "Villovieco"-properNoun-eo
"Osorno la Mayor"-properNoun-eo "Osorno la Mayor"-properNoun-ca
"Osorno la Mayor"-properNoun-ca "Osorno la Mayor"-properNoun-eo
"Valle del Retortillo"-properNoun-eo "Valle del Retortillo"-properNoun-ca
"Valle del Retortillo"-properNoun-ca "Valle del Retortillo"-properNoun-eo
"Loma de Ucieza"-properNoun-eo "Loma de Ucieza"-properNoun-ca
"Loma de Ucieza"-properNoun-ca "Loma de Ucieza"-properNoun-eo
"La Pernía"-properNoun-eo "La Pernía"-properNoun-ca
"La Pernía"-properNoun-ca "La Pernía"-properNoun-eo
"Agaete"-properNoun-eo "Agaete"-properNoun-ca
"Agaete"-properNoun-ca "Agaete"-properNoun-eo
"Agüimes"-properNoun-eo "Agüimes"-properNoun-ca
"Agüimes"-properNoun-ca "Agüimes"-properNoun-eo
"Antigua"-properNoun-eo "Antigua"-properNoun-ca
"Antigua"-properNoun-ca "Antigua"-properNoun-eo
"Arrecife"-properNoun-eo "Arrecife"-properNoun-ca
"Arrecife"-properNoun-ca "Arrecife"-properNoun-eo
"Artenara"-properNoun-eo "Artenara"-properNoun-ca
"Artenara"-properNoun-ca "Artenara"-properNoun-eo
"Arucas"-properNoun-eo "Arucas"-properNoun-ca
"Arucas"-properNoun-ca "Arucas"-properNoun-eo
"Betancuria"-properNoun-eo "Betancuria"-properNoun-ca
"Betancuria"-properNoun-ca "Betancuria"-properNoun-eo
"Firgas"-properNoun-eo "Firgas"-properNoun-ca
"Firgas"-properNoun-ca "Firgas"-properNoun-eo
"Gáldar"-properNoun-eo "Gáldar"-properNoun-ca
"Gáldar"-properNoun-ca "Gáldar"-properNoun-eo
"Haría"-properNoun-eo "Haría"-properNoun-ca
"Haría"-properNoun-ca "Haría"-properNoun-eo
"Ingenio"-properNoun-eo "Ingenio"-properNoun-ca
"Ingenio"-properNoun-ca "Ingenio"-properNoun-eo
"La Oliva"-properNoun-eo "La Oliva"-properNoun-ca
"La Oliva"-properNoun-ca "La Oliva"-properNoun-eo
"Pájara"-properNoun-eo "Pájara"-properNoun-ca
"Pájara"-properNoun-ca "Pájara"-properNoun-eo
"Puerto del Rosario"-properNoun-eo "Puerto del Rosario"-properNoun-ca
"Puerto del Rosario"-properNoun-ca "Puerto del Rosario"-properNoun-eo
"San Bartolomé"-properNoun-eo "San Bartolomé"-properNoun-ca
"San Bartolomé"-properNoun-ca "San Bartolomé"-properNoun-eo
"San Bartolomé de Tirajana"-properNoun-eo "San Bartolomé de Tirajana"-properNoun-ca
"San Bartolomé de Tirajana"-properNoun-ca "San Bartolomé de Tirajana"-properNoun-eo
"La Aldea de San Nicolás"-properNoun-eo "La Aldea de San Nicolás"-properNoun-ca
"La Aldea de San Nicolás"-properNoun-ca "La Aldea de San Nicolás"-properNoun-eo
"Santa Brígida"-properNoun-eo "Santa Brígida"-properNoun-ca
"Santa Brígida"-properNoun-ca "Santa Brígida"-properNoun-eo
"Santa Lucía de Tirajana"-properNoun-eo "Santa Lucía de Tirajana"-properNoun-ca
"Santa Lucía de Tirajana"-properNoun-ca "Santa Lucía de Tirajana"-properNoun-eo
"Santa María de Guía de Gran Canaria"-properNoun-eo "Santa María de Guía de Gran Canaria"-properNoun-ca
"Santa María de Guía de Gran Canaria"-properNoun-ca "Santa María de Guía de Gran Canaria"-properNoun-eo
"Teguise"-properNoun-eo "Teguise"-properNoun-ca
"Teguise"-properNoun-ca "Teguise"-properNoun-eo
"Telde"-properNoun-eo "Telde"-properNoun-ca
"Telde"-properNoun-ca "Telde"-properNoun-eo
"Teror"-properNoun-eo "Teror"-properNoun-ca
"Teror"-properNoun-ca "Teror"-properNoun-eo
"Tías"-properNoun-eo "Tías"-properNoun-ca
"Tías"-properNoun-ca "Tías"-properNoun-eo
"Tinajo"-properNoun-eo "Tinajo"-properNoun-ca
"Tinajo"-properNoun-ca "Tinajo"-properNoun-eo
"Tuineje"-properNoun-eo "Tuineje"-properNoun-ca
"Tuineje"-properNoun-ca "Tuineje"-properNoun-eo
"Valsequillo de Gran Canaria"-properNoun-eo "Valsequillo de Gran Canaria"-properNoun-ca
"Valsequillo de Gran Canaria"-properNoun-ca "Valsequillo de Gran Canaria"-properNoun-eo
"Valleseco"-properNoun-eo "Valleseco"-properNoun-ca
"Valleseco"-properNoun-ca "Valleseco"-properNoun-eo
"Vega de San Mateo"-properNoun-eo "Vega de San Mateo"-properNoun-ca
"Vega de San Mateo"-properNoun-ca "Vega de San Mateo"-properNoun-eo
"Arbo"-properNoun-eo "Arbo"-properNoun-ca
"Arbo"-properNoun-ca "Arbo"-properNoun-eo
"Barro"-properNoun-eo "Barro"-properNoun-ca
"Barro"-properNoun-ca "Barro"-properNoun-eo
"Bueu"-properNoun-eo "Bueu"-properNoun-ca
"Bueu"-properNoun-ca "Bueu"-properNoun-eo
"Caldas de Reis"-properNoun-eo "Caldas de Reis"-properNoun-ca
"Caldas de Reis"-properNoun-ca "Caldas de Reis"-properNoun-eo
"Cambados"-properNoun-eo "Cambados"-properNoun-ca
"Cambados"-properNoun-ca "Cambados"-properNoun-eo
"Campo Lameiro"-properNoun-eo "Campo Lameiro"-properNoun-ca
