"pomoćan"-adjective-hbs "support"-adjective-eng
"pola"-adverb-hbs "half"-adverb-eng
"užareno"-adverb-hbs "glowing hot"-adverb-eng
"poslijepodne"-adverb-hbs "in the afternoon"-adverb-eng
"napokon"-adverb-hbs "finally"-adverb-eng
"uostalom"-adverb-hbs "besides"-adverb-eng
"sve više i više"-adverb-hbs "more and more"-adverb-eng
"prilično"-adverb-hbs "quite"-adverb-eng
"drugdje"-adverb-hbs "elsewhere"-adverb-eng
"posljedično"-adverb-hbs "consequently"-adverb-eng
"ovisno"-adverb-hbs "depending"-adverb-eng
"posebno"-adverb-hbs "especially"-adverb-eng
"unutar"-adverb-hbs "within"-adverb-eng
"u pravilu"-adverb-hbs "generally"-adverb-eng
"obvezno"-adverb-hbs "necessarily"-adverb-eng
"naposlijetku"-adverb-hbs "in the end"-adverb-eng
"bodljikavo"-adverb-hbs "thorny"-adjective-eng
"emotivno"-adverb-hbs "emotionally"-adverb-eng
"gušeći"-adverb-hbs "choke"-verb-eng
"hlapeći"-adverb-hbs "evaporate"-verb-eng
"lutajući"-adverb-hbs "wander"-verb-eng
"naime"-adverb-hbs "so"-adverb-eng
"nedaleko"-adverb-hbs "near"-adverb-eng
"obuhvaćajući"-adverb-hbs "include"-verb-eng
"odbacivajući"-adverb-hbs "discard"-verb-eng
"odobravajući"-adverb-hbs "approve"-verb-eng
"održavajući"-adverb-hbs "maintain"-verb-eng
"počasno"-adverb-hbs "honorary"-adjective-eng
"časno"-adverb-hbs "honourably"-adverb-eng
"podsjećajući"-adverb-hbs "remind"-verb-eng
"pod uvjetom"-adverb-hbs "provided"-subordinatingConjunction-eng
"ponižavajući"-adverb-hbs "humiliate"-verb-eng
"pospano"-adverb-hbs "sleepily"-adverb-eng
"pretjerano"-adverb-hbs "excessively"-adverb-eng
"sadržajno"-adverb-hbs "by content"-adverb-eng
"suvišno"-adverb-hbs "unnecessarily"-adverb-eng
"unatrag"-adverb-hbs "back"-adverb-eng
"uzimajući u obzir"-adverb-hbs "take into account"-verb-eng
"uzlazno"-adverb-hbs "ascendingly"-adverb-eng
"zamoreno"-adverb-hbs "tiredly"-adverb-eng
"nadasve"-adverb-hbs "totally"-adverb-eng
"nizbrdo"-adverb-hbs "downhill"-adverb-eng
"diskografski"-adverb-hbs "discographically"-adverb-eng
"sustavno"-adverb-hbs "systematically"-adverb-eng
"kratkoročno"-adverb-hbs "in the short term"-adverb-eng
"kružno"-adverb-hbs "circularly"-adverb-eng
"prijatno"-adverb-hbs "warmly"-adverb-eng
"finalno"-adverb-hbs "finally"-adverb-eng
"stručno"-adverb-hbs "expertly"-adverb-eng
"spiritualno"-adverb-hbs "spiritually"-adverb-eng
"brižno"-adverb-hbs "caringly"-adverb-eng
"potvrdno"-adverb-hbs "affirmatively"-adverb-eng
"standardno"-adverb-hbs "normally"-adverb-eng
"natprosječno"-adverb-hbs "exceedingly"-adverb-eng
"zamorno"-adverb-hbs "tediously"-adverb-eng
"protivno"-adverb-hbs "contrary"-adjective-eng
"autoritativno"-adverb-hbs "authoritatively"-adverb-eng
"besramno"-adverb-hbs "shamelessly"-adverb-eng
"bezbrižno"-adverb-hbs "jauntily"-adverb-eng
"bezumno"-adverb-hbs "mindlessly"-adverb-eng
"bijedno"-adverb-hbs "miserably"-adverb-eng
"bujno"-adverb-hbs "exuberantly"-adverb-eng
"burno"-adverb-hbs "violently"-adverb-eng
"čudno"-adverb-hbs "curiously"-adverb-eng
"depresivno"-adverb-hbs "depressingly"-adverb-eng
"dosadno"-adverb-hbs "boringly"-adverb-eng
"dugoročno"-adverb-hbs "in the long term"-adverb-eng
"komercijalno"-adverb-hbs "comercially"-adverb-eng
"genijalno"-adverb-hbs "geniusly"-adverb-eng
"glasno"-adverb-hbs "loudly"-adverb-eng
"grešno"-adverb-hbs "sinfully"-adverb-eng
"grozno"-adverb-hbs "abhorringly"-adverb-eng
"hladno"-adverb-hbs "coldly"-adverb-eng
"inteligentno"-adverb-hbs "intelligently"-adverb-eng
"ispravno"-adverb-hbs "correctly"-adverb-eng
"izvanredno"-adverb-hbs "exceedingly"-adverb-eng
"izvorno"-adverb-hbs "originally"-adverb-eng
"jednakomjerno"-adverb-hbs "evenly"-adverb-eng
"tiskovno"-adverb-hbs "through the press"-adverb-eng
"spremno"-adverb-hbs "readily"-adverb-eng
"odišući"-verb-hbs "exude"-verb-eng
"postkomunistički"-adverb-hbs "post-communistically"-adverb-eng
"primarno"-adverb-hbs "primarily"-adverb-eng
"neovisno"-adverb-hbs "independently"-adverb-eng
"daleko"-adverb-hbs "far"-adverb-eng
"beskompromisno"-adverb-hbs "uncopromisingly"-adverb-eng
"bitno"-adverb-hbs "importantly"-adverb-eng
"bučno"-adverb-hbs "loudly"-adverb-eng
"dramaturški"-adverb-hbs "dramaturgically"-adverb-eng
"fantastično"-adverb-hbs "fantastically"-adverb-eng
"izuzetno"-adverb-hbs "extraordinarily"-adverb-eng
"javno"-adverb-hbs "publically"-adverb-eng
"kreativno"-adverb-hbs "creatively"-adverb-eng
"multimedijalno"-adverb-hbs "multimedially"-adverb-eng
"nadahnuto"-adverb-hbs "inspiredly"-adverb-eng
"neponovljivo"-adverb-hbs "uniquely"-adverb-eng
"osobito"-adverb-hbs "especially"-adverb-eng
"osobito"-adverb-hbs "particularly"-adverb-eng
"osobito"-adverb-hbs "remarkably"-adverb-eng
"očarano"-adverb-hbs "enchantedly"-adverb-eng
"perfektno"-adverb-hbs "perfectly"-adverb-eng
"politički"-adverb-hbs "politically"-adverb-eng
"popularno"-adverb-hbs "popularily"-adverb-eng
"početno"-adverb-hbs "initially"-adverb-eng
"prije"-adverb-hbs "before"-adverb-eng
"scenski"-adverb-hbs "dramaturgically"-adverb-eng
"socijalno"-adverb-hbs "socially"-adverb-eng
"specifično"-adverb-hbs "specifically"-adverb-eng
"stilski"-adverb-hbs "stylistically"-adverb-eng
"strukturno"-adverb-hbs "structurally"-adverb-eng
"svjesno"-adverb-hbs "consciously"-adverb-eng
"svjesno"-adverb-hbs "willingly"-adverb-eng
"umjetnički"-adverb-hbs "artfully"-adverb-eng
"unikatno"-adverb-hbs "uniquely"-adverb-eng
"visoko"-adverb-hbs "high"-adverb-eng
"visoko"-adverb-hbs "highly"-adverb-eng
"više"-adverb-hbs "more"-adverb-eng
"višegodišnje"-adverb-hbs "perennially"-adverb-eng
"vjerno"-adverb-hbs "faithfully"-adverb-eng
"glazbeno"-adverb-hbs "musically"-adverb-eng
"neprimjereno"-adverb-hbs "inappropriately"-adverb-eng
"prvo"-adverb-hbs "before"-adverb-eng
"prvorazredno"-adverb-hbs "marvellously"-adverb-eng
"stalno se"-adverb-hbs "all the time"-adverb-eng
"ništa"-adverb-hbs "nothing"-adverb-eng
"usporedo"-adverb-hbs "along"-adverb-eng
"dosta"-adverb-hbs "enough"-adverb-eng
"upravo"-adverb-hbs "just"-adverb-eng
"uporedo"-adverb-hbs "along"-adverb-eng
"uglavnom"-adverb-hbs "mainly"-adverb-eng
"sprijeda"-adverb-hbs "frontally"-adverb-eng
"naprijed"-adverb-hbs "forward"-adverb-eng
"objeručke"-adverb-hbs "gladly"-adverb-eng
"prvi put"-adverb-hbs "first time"-adverb-eng
"prvi puta"-adverb-hbs "first time"-adverb-eng
"također"-adverb-hbs "also"-adverb-eng
"također"-adverb-hbs "as well"-adverb-eng
"tijekom"-adverb-hbs "during"-adverb-eng
"kamo"-adverb-hbs "where"-adverb-eng
"nekamo"-adverb-hbs "somewhere"-adverb-eng
"nikamo"-adverb-hbs "nowhere"-adverb-eng
"ikamo"-adverb-hbs "anywhere"-adverb-eng
"svakamo"-adverb-hbs "everywhere"-adverb-eng
"ovamo"-adverb-hbs "here"-adverb-eng
"tamo"-adverb-hbs "there"-adverb-eng
"onamo"-adverb-hbs "there"-adverb-eng
"kud"-adverb-hbs "where"-adverb-eng
"kuda"-adverb-hbs "where"-adverb-eng
"otkud"-adverb-hbs "where"-adverb-eng
"otkuda"-adverb-hbs "where"-adverb-eng
"odakle"-adverb-hbs "where"-adverb-eng
"dokle"-adverb-hbs "where"-adverb-eng
"nekud"-adverb-hbs "somewhere"-adverb-eng
"nekuda"-adverb-hbs "somewhere"-adverb-eng
"nikud"-adverb-hbs "nowhere"-adverb-eng
"nikuda"-adverb-hbs "nowhere"-adverb-eng
"svakud"-adverb-hbs "everywhere"-adverb-eng
"ikud"-adverb-hbs "anywhere"-adverb-eng
"ikuda"-adverb-hbs "anywhere"-adverb-eng
"ovud"-adverb-hbs "this way"-adverb-eng
"ovuda"-adverb-hbs "this way"-adverb-eng
"tud"-adverb-hbs "here"-adverb-eng
"tuda"-adverb-hbs "here"-adverb-eng
"onud"-adverb-hbs "there"-adverb-eng
"onuda"-adverb-hbs "there"-adverb-eng
"nigdje"-adverb-hbs "nowhere"-adverb-eng
"igdje"-adverb-hbs "anywhere"-adverb-eng
"svagdje"-adverb-hbs "everywhere"-adverb-eng
"ovdje"-adverb-hbs "here"-adverb-eng
"tu"-adverb-hbs "here"-adverb-eng
"ondje"-adverb-hbs "there"-adverb-eng
"kako god"-adverb-hbs "whatever"-adverb-eng
"bilo kako"-adverb-hbs "anyhow"-adverb-eng
"otkako"-adverb-hbs "since"-adverb-eng
"nekako"-adverb-hbs "somehow"-adverb-eng
"nikako"-adverb-hbs "noway"-adverb-eng
"ikako"-adverb-hbs "somehow"-adverb-eng
"svakako"-adverb-hbs "anyhow"-adverb-eng
"svakako"-adverb-hbs "of course"-adverb-eng
"kad"-adverb-hbs "when"-adverb-eng
"otkad"-adverb-hbs "since"-adverb-eng
"otkada"-adverb-hbs "since"-adverb-eng
"nekad"-adverb-hbs "sometime"-adverb-eng
"nekada"-adverb-hbs "sometime"-adverb-eng
"ponekad"-adverb-hbs "sometimes"-adverb-eng
"katkad"-adverb-hbs "sometimes"-adverb-eng
"svakad"-adverb-hbs "always"-adverb-eng
"svagda"-adverb-hbs "always"-adverb-eng
"ikad"-adverb-hbs "ever"-adverb-eng
"ikada"-adverb-hbs "ever"-adverb-eng
"tad"-adverb-hbs "then"-adverb-eng
"dosad"-adverb-hbs "by now"-adverb-eng
"dosada"-adverb-hbs "by now"-adverb-eng
"dotad"-adverb-hbs "until then"-adverb-eng
"dotada"-adverb-hbs "until then"-adverb-eng
"otad"-adverb-hbs "since then"-adverb-eng
"otada"-adverb-hbs "since then"-adverb-eng
"prekjučer"-adverb-hbs "on the day before yesterday"-adverb-eng
"sutra"-adverb-hbs "tomorrow"-adverb-eng
"prekosutra"-adverb-hbs "day after tomorrow"-adverb-eng
"preksutra"-adverb-hbs "day after tomorrow"-adverb-eng
"ljetos"-adverb-hbs "last summer"-adverb-eng
"zimus"-adverb-hbs "last winter"-adverb-eng
"jesenas"-adverb-hbs "last autumn"-adverb-eng
"proljetos"-adverb-hbs "last spring"-adverb-eng
"večeras"-adverb-hbs "this evening"-adverb-eng
"unutra"-adverb-hbs "inside"-adverb-eng
"ukrug"-adverb-hbs "in circles"-adverb-eng
"blizu"-adverb-hbs "close"-adverb-eng
"dolje"-adverb-hbs "down"-adverb-eng
"oko"-adverb-hbs "around"-adverb-eng
"do sad"-adverb-hbs "by now"-adverb-eng
"do sada"-adverb-hbs "by now"-adverb-eng
"podjednako"-adverb-hbs "equally"-adverb-eng
"nekoliko"-adverb-hbs "several"-adverb-eng
"ponovo"-adverb-hbs "again"-adverb-eng
"tako"-adverb-hbs "like that"-adverb-eng
"godišnje"-adverb-hbs "anually"-adverb-eng
"godišnje"-adverb-hbs "yearly"-adverb-eng
"toliko"-adverb-hbs "that many"-adverb-eng
"toliko"-adverb-hbs "that much"-adverb-eng
"toliko"-adverb-hbs "so much"-adverb-eng
"toliko"-adverb-hbs "so many"-adverb-eng
"kod kuće"-adverb-hbs "at home"-adverb-eng
"doma"-adverb-hbs "home"-adverb-eng
"kući"-adverb-hbs "home"-adverb-eng
"eventualno"-adverb-hbs "possibly"-adverb-eng
"isto"-adverb-hbs "same"-adverb-eng
"jednako"-adverb-hbs "same"-adverb-eng
"isto tako"-adverb-hbs "also"-adverb-eng
"jednako tako"-adverb-hbs "also"-adverb-eng
"istovremeno"-adverb-hbs "at the same time"-adverb-eng
"istovremeno"-adverb-hbs "simultaneously"-adverb-eng
"istodobno"-adverb-hbs "simultaneously"-adverb-eng
"uživo"-adverb-hbs "live"-adverb-eng
"trenutno"-adverb-hbs "at the moment"-adverb-eng
"trenutno"-adverb-hbs "momentarily"-adverb-eng
"trenutačno"-adverb-hbs "at the moment"-adverb-eng
"trenutačno"-adverb-hbs "momentarily"-adverb-eng
"momentalno"-adverb-hbs "at the moment"-adverb-eng
"momentalno"-adverb-hbs "momentarily"-adverb-eng
"odnosno"-adverb-hbs "or rather"-adverb-eng
"dokasna"-adverb-hbs "until late"-adverb-eng
"ipak"-adverb-hbs "still"-adverb-eng
"pretežno"-adverb-hbs "mostly"-adverb-eng
"barem"-adverb-hbs "at least"-adverb-eng
"površno"-adverb-hbs "superficially"-adverb-eng
"odjednom"-adverb-hbs "at once"-adverb-eng
"odjednom"-adverb-hbs "suddenly"-adverb-eng
"ispod"-adverb-hbs "under"-adverb-eng
"između"-adverb-hbs "between"-adverb-eng
"zapravo"-adverb-hbs "actually"-adverb-eng
"danju"-adverb-hbs "during the day"-adverb-eng
"tek"-adverb-hbs "just"-adverb-eng
"tek"-adverb-hbs "only"-adverb-eng
"tik"-adverb-hbs "just next to"-adverb-eng
"kasno"-adverb-hbs "late"-adverb-eng
"lani"-adverb-hbs "last year"-adverb-eng
"nevoljko"-adverb-hbs "reluctantly"-adverb-eng
"jednom"-adverb-hbs "once"-adverb-eng
"dvaput"-adverb-hbs "twice"-adverb-eng
"triput"-adverb-hbs "thrice"-adverb-eng
"triput"-adverb-hbs "three times"-adverb-eng
"pet puta"-adverb-hbs "five times"-adverb-eng
"sedam puta"-adverb-hbs "seven times"-adverb-eng
"osam puta"-adverb-hbs "eight times"-adverb-eng
"devet puta"-adverb-hbs "nine times"-adverb-eng
"deset puta"-adverb-hbs "ten times"-adverb-eng
"drugi put"-adverb-hbs "next time"-adverb-eng
"drugi put"-adverb-hbs "some other time"-adverb-eng
"zasad"-adverb-hbs "for now"-adverb-eng
"zasada"-adverb-hbs "for now"-adverb-eng
"zato"-adverb-hbs "because"-adverb-eng
"izjutra"-adverb-hbs "in the morning"-adverb-eng
"kadgod"-adverb-hbs "any time"-adverb-eng
"kad god"-adverb-hbs "any time"-adverb-eng
"koliko god"-adverb-hbs "as many"-adverb-eng
"koliko god"-adverb-hbs "as much"-adverb-eng
"gdjegod"-adverb-hbs "anywhere"-adverb-eng
"gdje god"-adverb-hbs "ahywhere"-adverb-eng
"možda"-adverb-hbs "maybe"-adverb-eng
"valjda"-adverb-hbs "perhaps"-adverb-eng
"vrlo"-adverb-hbs "very"-adverb-eng
"veoma"-adverb-hbs "very"-adverb-eng
"zbilja"-adverb-hbs "really"-adverb-eng
"vaistinu"-adverb-hbs "verily"-adverb-eng
"odista"-adverb-hbs "verily"-adverb-eng
"napolje"-adverb-hbs "out"-adverb-eng
"pozadi"-adverb-hbs "behind"-adverb-eng
"van"-adverb-hbs "out"-adverb-eng
"ujedno"-adverb-hbs "also"-adverb-eng
"umjesto"-adverb-hbs "instead of"-adverb-eng
"nasilu"-adverb-hbs "forcibly"-adverb-eng
"uskoro"-adverb-hbs "soon"-adverb-eng
"naskoro"-adverb-hbs "soon"-adverb-eng
"najprije"-adverb-hbs "first"-adverb-eng
"nedavno"-adverb-hbs "recently"-adverb-eng
"ponešto"-adverb-hbs "some"-adverb-eng
"odonda"-adverb-hbs "since"-adverb-eng
"pa"-adverb-hbs "well"-adverb-eng
"pješice"-adverb-hbs "by foot"-adverb-eng
"pješke"-adverb-hbs "by foot"-adverb-eng
"najviše"-adverb-hbs "most"-adverb-eng
"većma"-adverb-hbs "mostly"-adverb-eng
"radije"-adverb-hbs "rather"-adverb-eng
"dalje"-adverb-hbs "farther"-adverb-eng
"dalje"-adverb-hbs "further"-adverb-eng
"ranije"-adverb-hbs "earlier"-adverb-eng
"pored"-adverb-hbs "beside"-adverb-eng
"pored"-adverb-hbs "next to"-adverb-eng
"potom"-adverb-hbs "then"-adverb-eng
"pravo"-adverb-hbs "straight"-adverb-eng
"ravno"-adverb-hbs "straight"-adverb-eng
"uspravno"-adverb-hbs "straight"-adverb-eng
"većinom"-adverb-hbs "mostly"-adverb-eng
"previše"-adverb-hbs "too much"-adverb-eng
"suviše"-adverb-hbs "too much"-adverb-eng
"svud"-adverb-hbs "everywhere"-adverb-eng
"svuda"-adverb-hbs "everywhere"-adverb-eng
"vazda"-adverb-hbs "always"-adverb-eng
"vječito"-adverb-hbs "always"-adverb-eng
"sasvim"-adverb-hbs "completely"-adverb-eng
"ovdje-ondje"-adverb-hbs "here and there"-adverb-eng
"ovdje ondje"-adverb-hbs "here and there"-adverb-eng
"katkada"-adverb-hbs "sometimes"-adverb-eng
"ponekada"-adverb-hbs "sometimes"-adverb-eng
"većim dijelom"-adverb-hbs "mostly"-adverb-eng
"namjerno"-adverb-hbs "on purpose"-adverb-eng
"hotimično"-adverb-hbs "on purpose"-adverb-eng
"inače"-adverb-hbs "normally"-adverb-eng
"inače"-adverb-hbs "otherwise"-adverb-eng
"doduše"-adverb-hbs "although"-adverb-eng
"hotimice"-adverb-hbs "purposefully"-adverb-eng
"uopće"-adverb-hbs "at all"-adverb-eng
"uopšte"-adverb-hbs "at all"-adverb-eng
"do tad"-adverb-hbs "until then"-adverb-eng
"do tada"-adverb-hbs "until then"-adverb-eng
"dotle"-adverb-hbs "until then"-adverb-eng
"opet"-adverb-hbs "again"-adverb-eng
"pažljivo"-adverb-hbs "carefully"-adverb-eng
"posvuda"-adverb-hbs "everywhere"-adverb-eng
"mnogo"-adverb-hbs "many"-adverb-eng
"mnogo"-adverb-hbs "much"-adverb-eng
"zlo"-adverb-hbs "evilly"-adverb-eng
"loše"-adverb-hbs "badly"-adverb-eng
"veliko"-adverb-hbs "large"-adverb-eng
"srednje veliko"-adverb-hbs "medium"-adverb-eng
"super"-adverb-hbs "super"-adverb-eng
"fer"-adverb-hbs "fairly"-adverb-eng
"neto"-adverb-hbs "net"-adjective-eng
"zrelo"-adverb-hbs "maturely"-adverb-eng
"milo"-adverb-hbs "sweetly"-adverb-eng
"kiselo"-adverb-hbs "sourly"-adverb-eng
"veselo"-adverb-hbs "happily"-adverb-eng
"neveselo"-adverb-hbs "morosely"-adverb-eng
"smjelo"-adverb-hbs "boldly"-adverb-eng
"duboko"-adverb-hbs "deeply"-adverb-eng
"široko"-adverb-hbs "widely"-adverb-eng
"nemoguće"-adverb-hbs "impossibly"-adverb-eng
"vruće"-adverb-hbs "hotly"-adverb-eng
"tuđe"-adverb-hbs "unfamiliar"-adjective-eng
"smeđe"-adverb-hbs "brownish"-adjective-eng
"gorko"-adverb-hbs "bitterly"-adverb-eng
"žarko"-adverb-hbs "ardently"-adverb-eng
"krepko"-adverb-hbs "racily"-adverb-eng
"krotko"-adverb-hbs "meekly"-adverb-eng
"krotko"-adverb-hbs "tamely"-adverb-eng
"krhko"-adverb-hbs "fragile"-adjective-eng
"tanko"-adverb-hbs "thinly"-adverb-eng
"zdravo"-adverb-hbs "healthily"-adverb-eng
"čuveno"-adverb-hbs "famously"-adverb-eng
"pravovremeno"-adverb-hbs "timely"-adverb-eng
"izgubljeno"-adverb-hbs "lost"-adjective-eng
"glasovito"-adverb-hbs "famously"-adverb-eng
"prepoznatljivo"-adverb-hbs "recognisably"-adverb-eng
"bakreno"-adverb-hbs "copper"-adjective-eng
"brončano"-adverb-hbs "bronze"-adjective-eng
"glineno"-adverb-hbs "clay"-adjective-eng
"obojeno"-adverb-hbs "coloured"-adjective-eng
"dojmljivo"-adverb-hbs "impressively"-adverb-eng
"izdržljivo"-adverb-hbs "durable"-adjective-eng
"jezivo"-adverb-hbs "hauntingly"-adverb-eng
"neodredivo"-adverb-hbs "vaguely"-adverb-eng
"neosjetljivo"-adverb-hbs "insensitively"-adverb-eng
"nepopustljivo"-adverb-hbs "adamantly"-adverb-eng
"nepopustljivo"-adverb-hbs "unrelentingly"-adverb-eng
"nepovjerljivo"-adverb-hbs "suspiciously"-adverb-eng
"nerazumljivo"-adverb-hbs "incomprehensibly"-adverb-eng
"nezanimljivo"-adverb-hbs "dryly"-adverb-eng
"osjetljivo"-adverb-hbs "sensitively"-adverb-eng
"pokretljivo"-adverb-hbs "nimbly"-adverb-eng
"razumljivo"-adverb-hbs "understandably"-adverb-eng
"uvjerljivo"-adverb-hbs "convincingly"-adverb-eng
"uvredljivo"-adverb-hbs "offensively"-adverb-eng
"uzbudljivo"-adverb-hbs "excitingly"-adverb-eng
"zanimljivo"-adverb-hbs "interestingly"-adverb-eng
"zavodljivo"-adverb-hbs "seductively"-adverb-eng
"bijelo"-adverb-hbs "white"-adjective-eng
"cijelo"-adverb-hbs "whole"-adjective-eng
"zabrinuto"-adverb-hbs "worriedly"-adverb-eng
"slabo"-adverb-hbs "weakly"-adverb-eng
"nevino"-adverb-hbs "innocently"-adverb-eng
"fino"-adverb-hbs "nicely"-adverb-eng
"plemenito"-adverb-hbs "nobly"-adverb-eng
"različito"-adverb-hbs "differently"-adverb-eng
"raznoliko"-adverb-hbs "diversely"-adverb-eng
"trostruko"-adverb-hbs "triple"-adjective-eng
"trojako"-adverb-hbs "triple"-adjective-eng
"cjelovito"-adverb-hbs "compeletely"-adverb-eng
"dvostruko"-adverb-hbs "doubly"-adverb-eng
"zaobilazno"-adverb-hbs "indirectly"-adverb-eng
"udobno"-adverb-hbs "comfortably"-adverb-eng
"ugodno"-adverb-hbs "comfortably"-adverb-eng
"privlačno"-adverb-hbs "attractively"-adverb-eng
"odsutno"-adverb-hbs "distantly"-adverb-eng
"zarazno"-adverb-hbs "contagiously"-adverb-eng
"osebujno"-adverb-hbs "distinctively"-adverb-eng
"točnije"-adverb-hbs "more precisely"-adverb-eng
"još uvijek"-adverb-hbs "still"-adverb-eng
"četiri puta"-adverb-hbs "four times"-adverb-eng
"šest puta"-adverb-hbs "six times"-adverb-eng
"odveć"-adverb-hbs "too"-adverb-eng
"odsto"-adverb-hbs "percent"-adverb-eng
"onlajn"-adverb-hbs "online"-adverb-eng
"online"-adverb-hbs "online"-adverb-eng
"po redu"-adverb-hbs "in line"-adverb-eng
"tokom"-adverb-hbs "during"-adverb-eng
"ubuduće"-adverb-hbs "in the future"-adverb-eng
"uključujući"-adverb-hbs "including"-adverb-eng
"malo-pomalo"-adverb-hbs "little by little"-adverb-eng
"nadvoje-natroje"-adverb-hbs "in two or three parts"-adverb-eng
"namjesto"-adverb-hbs "instead of"-preposition-eng
"sutradan"-adverb-hbs "tomorrow"-adverb-eng
"više njih"-adverb-hbs "several of"-adverb-eng
"što prije"-adverb-hbs "as soon as possible"-adverb-eng
"čim više"-adverb-hbs "all the more"-adverb-eng
"zadovoljavajuće"-adverb-hbs "satisfactorily"-adverb-eng
"četvrti put"-adverb-hbs "fourth time"-adverb-eng
"četvrti puta"-adverb-hbs "fourth time"-adverb-eng
"čarobno"-adverb-hbs "magically"-adverb-eng
"čipkasto"-adverb-hbs "lacy"-adjective-eng
"čitljivo"-adverb-hbs "intelligibly"-adverb-eng
"čučečke"-adverb-hbs "while squatting"-adverb-eng
"ćuteći"-adverb-hbs "silently"-adverb-eng
"pedesetak"-numeral-hbs "around fifty"-numeral-eng
"jedan"-numeral-hbs "one"-numeral-eng
"dva"-numeral-hbs "two"-numeral-eng
"tri"-numeral-hbs "three"-numeral-eng
"četiri"-numeral-hbs "four"-numeral-eng
"pet"-numeral-hbs "five"-numeral-eng
"šest"-numeral-hbs "six"-numeral-eng
"sedam"-numeral-hbs "seven"-numeral-eng
"osam"-numeral-hbs "eight"-numeral-eng
"devet"-numeral-hbs "nine"-numeral-eng
"deset"-numeral-hbs "ten"-numeral-eng
"jedanaest"-numeral-hbs "eleven"-numeral-eng
"dvanaest"-numeral-hbs "twelve"-numeral-eng
"trinaest"-numeral-hbs "thirteen"-numeral-eng
"četrnaest"-numeral-hbs "fourteen"-numeral-eng
"petnaest"-numeral-hbs "fifteen"-numeral-eng
"šesnaest"-numeral-hbs "sixteen"-numeral-eng
"sedamnaest"-numeral-hbs "seventeen"-numeral-eng
"osamnaest"-numeral-hbs "eighteen"-numeral-eng
"devetnaest"-numeral-hbs "nineteen"-numeral-eng
"prvi"-numeral-hbs "first"-adjective-eng
"drugi"-numeral-hbs "second"-adjective-eng
"treći"-numeral-hbs "third"-adjective-eng
"četvrti"-numeral-hbs "fourth"-adjective-eng
"peti"-numeral-hbs "fifth"-adjective-eng
"šesti"-numeral-hbs "sixth"-adjective-eng
"sedmi"-numeral-hbs "seventh"-adjective-eng
"osmi"-numeral-hbs "eighth"-adjective-eng
"deveti"-numeral-hbs "ninth"-adjective-eng
"deseti"-numeral-hbs "tenth"-adjective-eng
"jedanaesti"-numeral-hbs "eleventh"-adjective-eng
"dvanaesti"-numeral-hbs "twelfth"-adjective-eng
"trinaesti"-numeral-hbs "thirteenth"-adjective-eng
"četrnaesti"-numeral-hbs "fourteenth"-adjective-eng
"petnaesti"-numeral-hbs "fifteenth"-adjective-eng
"šesnaesti"-numeral-hbs "sixteenth"-adjective-eng
"sedamnaesti"-numeral-hbs "seventeenth"-adjective-eng
"osamnaesti"-numeral-hbs "eighteenth"-adjective-eng
"devetnaesti"-numeral-hbs "nineteenth"-adjective-eng
"dvadeseti"-numeral-hbs "twentieth"-adjective-eng
"sto"-numeral-hbs "a hundred"-numeral-eng
"milion"-numeral-hbs "million"-numeral-eng
"tisuća"-numeral-hbs "thousand"-numeral-eng
"oba"-numeral-hbs "both"-determiner-eng
"četvero"-numeral-hbs "four"-numeral-eng
"petero"-numeral-hbs "five"-numeral-eng
"šestero"-numeral-hbs "six"-numeral-eng
"sedmero"-numeral-hbs "seven"-numeral-eng
"osmero"-numeral-hbs "eight"-numeral-eng
"devetero"-numeral-hbs "nine"-numeral-eng
"desetero"-numeral-hbs "ten"-numeral-eng
"dvadesetero"-numeral-hbs "twenty"-numeral-eng
"devetnaestero"-numeral-hbs "nineteen"-numeral-eng
"osamnaestero"-numeral-hbs "eighteen"-numeral-eng
"sedamnaestero"-numeral-hbs "seventeen"-numeral-eng
"šesnaestero"-numeral-hbs "sixteen"-numeral-eng
