"3MA"-properNoun-fra "3MA"-properNoun-spa
"Leitza"-properNoun-fra "Leitza"-properNoun-spa
"Lekeitio"-properNoun-fra "Lekeitio"-properNoun-spa
"Lekima"-properNoun-fra "Lekima"-properNoun-spa
"Léman"-properNoun-fra "Lemán"-properNoun-spa
"Lème"-adjective-fra "L"-adjective-spa
"Lemercier"-properNoun-fra "Lemercier"-properNoun-spa
"lemmatisation"-noun-fra "lematización"-noun-spa
"LeMonde"-properNoun-fra "LeMonde"-properNoun-spa
"lemonde.fr"-properNoun-fra "lemonde.fr"-properNoun-spa
"Lena"-properNoun-fra "Lena"-properNoun-spa
"Lenbur"-properNoun-fra "Lenbur"-properNoun-spa
"lendemain"-noun-fra "el día siguiente"-noun-spa
"Lénine"-properNoun-fra "Lenin"-properNoun-spa
"Lénine"-properNoun-fra "Lenin"-properNoun-spa
"Leningrad"-properNoun-fra "Leningrado"-properNoun-spa
"Lennon"-properNoun-fra "Lennon"-properNoun-spa
"Lens"-properNoun-fra "Lens"-properNoun-spa
"lent"-adjective-fra "lento"-adjective-spa
"lentement"-adverb-fra "lentamente"-adverb-spa
"lentement"-adverb-fra "paulatinamente"-adverb-spa
"lenteur"-noun-fra "lentitud"-noun-spa
"lentille"-noun-fra "lenteja"-noun-spa
"lentille"-noun-fra "lente"-noun-spa
"lentille"-noun-fra "lentilla"-noun-spa
"lentille de contact"-noun-fra "lente de contacto"-noun-spa
"lentille de verre"-noun-fra "lente de cristal"-noun-spa
"Léo"-properNoun-fra "Léo"-properNoun-spa
"León"-properNoun-fra "León"-properNoun-spa
"Léonard"-properNoun-fra "Léonard"-properNoun-spa
"Léonard de Vinci"-properNoun-fra "Leonardo da Vinci"-properNoun-spa
"Léonard Foujita"-properNoun-fra "Fujita Tsuguharu"-properNoun-spa
"Leonardo"-properNoun-fra "Leonardo"-properNoun-spa
"Leon Battista Alberti"-properNoun-fra "Leon Battista Alberti"-properNoun-spa
"Leonel Fernández Reyna"-properNoun-fra "Leonel Antonio Fernández Reyna"-properNoun-spa
"Leonor"-properNoun-fra "Leonor"-properNoun-spa
"Leonor"-properNoun-fra "Leonor"-properNoun-spa
"Léopold"-properNoun-fra "Léopold"-properNoun-spa
"Leopoldo"-properNoun-fra "Leopoldo"-properNoun-spa
"Léotard"-properNoun-fra "Léotard"-properNoun-spa
"Lépante"-properNoun-fra "Lepanto"-properNoun-spa
"Lépide"-properNoun-fra "Lépido"-properNoun-spa
"lequel"-relativePronoun-fra "el cual"-relativePronoun-spa
"Lera"-properNoun-fra "Lera"-properNoun-spa
"Lérida"-properNoun-fra "Lleida"-properNoun-spa
"Lertxundi"-properNoun-fra "Lertxundi"-properNoun-spa
"Les Açores"-properNoun-fra "Azores"-properNoun-spa
"Les Aldudes"-properNoun-fra "Alduides"-properNoun-spa
"Les Alpujarras"-properNoun-fra "Alpujarras"-properNoun-spa
"Les Alqueries"-properNoun-fra "Alquerías"-properNoun-spa
"Les ames mortes"-properNoun-fra "Almas muertas"-properNoun-spa
"les Antilles"-properNoun-fra "las Antillas"-properNoun-spa
"les Balkans"-properNoun-fra "los Balcanes"-properNoun-spa
"les Caraïbes"-properNoun-fra "las Antillas"-properNoun-spa
"les Champs-Élysées"-properNoun-fra "los Campos Elíseos"-properNoun-spa
"les deux"-determiner-fra "ambos"-determiner-spa
"les deux"-determiner-fra "sendos"-determiner-spa
"les deux"-determiner-fra "sendos"-determiner-spa
"les deux"-determiner-fra "sendos"-determiner-spa
"les États-Unis"-properNoun-fra "los Estados Unidos"-properNoun-spa
"les États-Unis"-properNoun-fra "Estados Unidos"-properNoun-spa
"les gouvernements"-properNoun-fra "los ejecutivos"-properNoun-spa
"Les Huguenots"-properNoun-fra "Los hugonotes"-properNoun-spa
"lesbienne"-noun-fra "lesbiana"-noun-spa
"Les Landes"-properNoun-fra "Las Landas"-properNoun-spa
"Les Lumières"-properNoun-fra "La Ilustración"-properNoun-spa
"les Mariannes"-properNoun-fra "las Marianas"-properNoun-spa
"Les Peters"-properNoun-fra "Les Peters"-properNoun-spa
"les temps chauds"-properNoun-fra "les temps chauds"-properNoun-spa
"Les Vosges"-properNoun-fra "Los Vosgos"-properNoun-spa
"Les Echos"-properNoun-fra "Les Echos"-properNoun-spa
"léser"-verb-fra "perjudicar"-verb-spa
"lésion"-noun-fra "lesión"-noun-spa
"Lesnes"-properNoun-fra "Lesnes"-properNoun-spa
"Lesotho"-properNoun-fra "Lesoto"-properNoun-spa
"l'espace d'un instant"-adverb-fra "un momento"-adverb-spa
"lest"-noun-fra "lastre"-noun-spa
"létal"-adjective-fra "letal"-adjective-spa
"létal"-adjective-fra "letal"-adjective-spa
"létal"-adjective-fra "letal"-adjective-spa
"létalité"-noun-fra "letalidad"-noun-spa
"Lete"-properNoun-fra "Lete"-properNoun-spa
"léthargie"-noun-fra "letargo"-noun-spa
"léthargique"-adjective-fra "aletargado"-adjective-spa
"léthargique"-adjective-fra "aletargado"-adjective-spa
"léthargique"-adjective-fra "aletargado"-adjective-spa
"Letizia Ortiz Rocasolano"-properNoun-fra "Letizia Ortiz Rocasolano"-properNoun-spa
"Lettonie"-properNoun-fra "Letonia"-properNoun-spa
"lettre"-noun-fra "carta"-noun-spa
"lettre"-noun-fra "letra"-noun-spa
"lettre de change"-noun-fra "letra de cambio"-noun-spa
"leucémie"-noun-fra "leucemia"-noun-spa
"Leucippe"-properNoun-fra "Leucipo"-properNoun-spa
"Leukemans"-properNoun-fra "Leukemans"-properNoun-spa
"Leunda"-properNoun-fra "Leunda"-properNoun-spa
"leur"-pronoun-fra "le"-pronoun-spa
"leur"-pronoun-fra "le"-pronoun-spa
"leur"-determiner-fra "suyo"-determiner-spa
"Lev Davidovitch Bronstein"-properNoun-fra "Lev Davidovich Bronstein"-properNoun-spa
"levée des pierres"-noun-fra "levantamiento de piedras"-noun-spa
"lever"-verb-fra "levantar"-verb-spa
"lever"-verb-fra "levar"-verb-spa
"lever au chant du coq"-verb-fra "levantar al rayar el alba"-verb-spa
"lever du jour"-noun-fra "amanecer"-noun-spa
"lever du pied gauche"-verb-fra "levantar con el pie izquierdo"-verb-spa
"levier"-noun-fra "palanca"-noun-spa
"lèvre"-noun-fra "labio"-noun-spa
"Lévy"-properNoun-fra "Lévy"-properNoun-spa
"Lewis"-properNoun-fra "Lewis"-properNoun-spa
"Lewis Hamilton"-properNoun-fra "Lewis Hamilton"-properNoun-spa
"lexical"-adjective-fra "léxico"-adjective-spa
"lexique"-noun-fra "léxico"-noun-spa
"L'Express"-properNoun-fra "L'Express"-properNoun-spa
"Leyde"-properNoun-fra "Leiden"-properNoun-spa
"Lezama"-properNoun-fra "Lezama"-properNoun-spa
"Lezo"-properNoun-fra "Lezo"-properNoun-spa
"LGT"-noun-fra "LGT"-noun-spa
"L'Hospitalet de Llobregat"-properNoun-fra "L'Hospitalet de Llobregat"-properNoun-spa
"Li"-properNoun-fra "Li"-properNoun-spa
"liaison"-noun-fra "conexión"-noun-spa
"Liaño"-properNoun-fra "Liaño"-properNoun-spa
"Liban"-properNoun-fra "Líbano"-properNoun-spa
"Liban"-properNoun-fra "Líbano"-properNoun-spa
"libanais"-adjective-fra "libanés"-adjective-spa
"libanais"-noun-fra "libanés"-noun-spa
"libanais"-adjective-fra "libanés"-adjective-spa
"libanais"-noun-fra "libanés"-noun-spa
"libanais"-adjective-fra "libanés"-adjective-spa
"libanais"-adjective-fra "libanés"-adjective-spa
"libanais"-noun-fra "libanés"-noun-spa
"libanais"-noun-fra "libanés"-noun-spa
"libeller"-verb-fra "redactar"-verb-spa
"libéral"-adjective-fra "liberal"-adjective-spa
"libéral"-adjective-fra "liberal"-adjective-spa
"libéral"-adjective-fra "liberal"-adjective-spa
"libéralisation"-noun-fra "liberalización"-noun-spa
"libéraliser"-verb-fra "liberalizar"-verb-spa
"libéralisme"-noun-fra "liberalismo"-noun-spa
"libéralité"-noun-fra "liberalidad"-noun-spa
"libérateur"-adjective-fra "librador"-adjective-spa
"liberation"-noun-fra "liberación"-noun-spa
"libération"-noun-fra "liberación"-noun-spa
"libérer"-verb-fra "liberar"-verb-spa
"Libéria"-properNoun-fra "Liberia"-properNoun-spa
"liberté"-noun-fra "libertad"-noun-spa
"liberté"-noun-fra "askatasuna"-noun-spa
"libertinage"-noun-fra "libertinaje"-noun-spa
"Liberty"-properNoun-fra "Liberty"-properNoun-spa
"Libie"-properNoun-fra "Líbia"-properNoun-spa
"libraire"-noun-fra "librero"-noun-spa
"libraire"-noun-fra "librero"-noun-spa
"libraire"-noun-fra "librero"-noun-spa
"librairie"-noun-fra "librería"-noun-spa
"libre"-adjective-fra "libre"-adjective-spa
"libre arbitre"-noun-fra "libre albedrío"-noun-spa
"Libremail"-properNoun-fra "Libremail"-properNoun-spa
"librement"-adverb-fra "libremente"-adverb-spa
"Libreville"-properNoun-fra "Libreville"-properNoun-spa
"Libye"-properNoun-fra "Libia"-properNoun-spa
"Libye"-properNoun-fra "Libia"-properNoun-spa
"Licasa"-properNoun-fra "Licasa"-properNoun-spa
"licence"-noun-fra "licencia"-noun-spa
"licence"-noun-fra "licenciatura"-noun-spa
"licencié"-adjective-fra "licenciado"-adjective-spa
"licenciement"-noun-fra "despido"-noun-spa
"licencier"-verb-fra "despedir"-verb-spa
"licitation"-noun-fra "licitación"-noun-spa
"licite"-adjective-fra "lícito"-adjective-spa
"licite"-adjective-fra "lícito"-adjective-spa
"licite"-adjective-fra "lícito"-adjective-spa
"Lico"-properNoun-fra "Lico"-properNoun-spa
"licorne"-noun-fra "unicornio"-noun-spa
"lié"-adjective-fra "relacionado"-adjective-spa
"Liébana"-properNoun-fra "Liébana"-properNoun-spa
"Lieberman"-properNoun-fra "Lieberman"-properNoun-spa
"Liechtenstein"-properNoun-fra "Liechtenstein"-properNoun-spa
"Liège"-properNoun-fra "Lieja"-properNoun-spa
"lien"-noun-fra "vínculo"-noun-spa
"lien"-noun-fra "link"-noun-spa
"lien"-noun-fra "atadura"-noun-spa
"lien"-noun-fra "vinculación"-noun-spa
"lien"-noun-fra "lazo"-noun-spa
"lier"-verb-fra "ligar"-verb-spa
"lier"-verb-fra "relacionar"-verb-spa
"lier"-verb-fra "vincular"-verb-spa
"lieu"-noun-fra "lugar"-noun-spa
"lieue"-noun-fra "legua"-noun-spa
"lieu de naissance"-noun-fra "lugar de nacimiento"-noun-spa
"lieu de résidence"-noun-fra "lugar de residencia"-noun-spa
"lieu d'émission"-noun-fra "lugar de emisión"-noun-spa
"lieu d'émission"-noun-fra "localidad de emisión"-noun-spa
"lieu d'expédition"-noun-fra "localidad de expedición"-noun-spa
"lieutenant"-noun-fra "teniente"-noun-spa
"lieutenant"-noun-fra "teniente"-noun-spa
"lieutenant"-noun-fra "teniente"-noun-spa
"lièvre"-noun-fra "liebre"-noun-spa
"ligament"-noun-fra "ligamento"-noun-spa
"ligne"-noun-fra "línea"-noun-spa
"ligne droite"-noun-fra "recta"-noun-spa
"ligne droite"-noun-fra "txanpa"-noun-spa
"lignée"-noun-fra "apellido"-noun-spa
"ligne d'eau"-noun-fra "línea de agua"-noun-spa
"ligue"-noun-fra "liga"-noun-spa
"Ligue Régulier"-properNoun-fra "Liga Regular"-properNoun-spa
"Ligurie"-properNoun-fra "Liguria"-properNoun-spa
"Likoud"-properNoun-fra "Likud"-properNoun-spa
"Lilian"-properNoun-fra "Lilian"-properNoun-spa
"Liliana"-properNoun-fra "Liliana"-properNoun-spa
"Lille"-properNoun-fra "Lille"-properNoun-spa
"Lille"-properNoun-fra "Lille"-properNoun-spa
"Lilongwe"-properNoun-fra "Lilongüe"-properNoun-spa
"Lima"-properNoun-fra "Lima"-properNoun-spa
"lime"-noun-fra "lima"-noun-spa
"limitation"-noun-fra "limitación"-noun-spa
"limite"-noun-fra "límite"-noun-spa
"limite"-noun-fra "tope"-noun-spa
"limiter"-verb-fra "limitar"-verb-spa
"Limoges"-properNoun-fra "Limoges"-properNoun-spa
"Limoges"-properNoun-fra "Limoges"-properNoun-spa
"Limousin"-properNoun-fra "Limousin"-properNoun-spa
"Limousin"-properNoun-fra "Lemosín"-properNoun-spa
"Lina"-properNoun-fra "Lina"-properNoun-spa
"lin"-noun-fra "lino"-noun-spa
"Linares"-properNoun-fra "Linares"-properNoun-spa
"Linda"-properNoun-fra "Linda"-properNoun-spa
"linéaire"-adjective-fra "lineal"-adjective-spa
"lingerie"-noun-fra "lencería"-noun-spa
"linguiste"-noun-fra "lingüista"-noun-spa
"linguistique"-adjective-fra "lingüístico"-adjective-spa
"linguistique"-adjective-fra "lingüístico"-adjective-spa
"linguistique"-adjective-fra "lingüístico"-adjective-spa
"linguistiquement"-adverb-fra "lingüísticamente"-adverb-spa
"Linux"-properNoun-fra "Linux"-properNoun-spa
"Linux"-properNoun-fra "Linux"-properNoun-spa
"Lion"-properNoun-fra "Leo"-properNoun-spa
"lion"-noun-fra "león"-noun-spa
"Lionel"-properNoun-fra "Lionel"-properNoun-spa
"Lipper"-properNoun-fra "Lipper"-properNoun-spa
"LIQ"-noun-fra "LIQ"-noun-spa
"liqueur"-noun-fra "licor"-noun-spa
"liquidable"-adjective-fra "liquidable"-adjective-spa
"liquidatif"-adjective-fra "liquidativo"-adjective-spa
"liquidation"-noun-fra "liquidación"-noun-spa
"liquidation"-noun-fra "finiquito"-noun-spa
"liquide"-noun-fra "líquido"-noun-spa
"liquide"-adjective-fra "líquido"-adjective-spa
"liquide"-adjective-fra "líquido"-adjective-spa
"liquide"-adjective-fra "líquido"-adjective-spa
"liquider"-verb-fra "liquidar"-verb-spa
"liquidité"-noun-fra "liquidez"-noun-spa
"liquidité"-noun-fra "liquididad"-noun-spa
"Liquigas"-properNoun-fra "Liquigas"-properNoun-spa
"lire"-verb-fra "leer"-verb-spa
"Liria"-properNoun-fra "Llíria"-properNoun-spa
"Liria"-properNoun-fra "Liria"-properNoun-spa
"Lisa"-properNoun-fra "Lisa"-properNoun-spa
"Lisboa"-properNoun-fra "Lisboa"-properNoun-spa
"Lisbonne"-properNoun-fra "Lisboa"-properNoun-spa
"Lisbonne"-properNoun-fra "Lisboa"-properNoun-spa
"lisible"-adjective-fra "legible"-adjective-spa
"listage"-noun-fra "listado"-noun-spa
"liste"-noun-fra "lista"-noun-spa
"lister"-verb-fra "listar"-verb-spa
"lit"-noun-fra "cama"-noun-spa
"lit"-noun-fra "cama"-noun-spa
"lit"-noun-fra "cauce"-noun-spa
"lit"-noun-fra "lecho"-noun-spa
"litée"-noun-fra "camada"-noun-spa
"litière"-noun-fra "litera"-noun-spa
"litige"-noun-fra "litigio"-noun-spa
"litre"-noun-fra "litro"-noun-spa
"Littell"-properNoun-fra "Littell"-properNoun-spa
"littéraire"-adjective-fra "literario"-adjective-spa
"littéraire"-adjective-fra "literario"-adjective-spa
"littéraire"-adjective-fra "literario"-adjective-spa
"littéral"-adjective-fra "literal"-adjective-spa
"littéral"-adjective-fra "literal"-adjective-spa
"littéral"-adjective-fra "literal"-adjective-spa
"littéralement"-adverb-fra "literalmente"-adverb-spa
"littérature"-noun-fra "literatura"-noun-spa
"Little"-properNoun-fra "Little"-properNoun-spa
"littoral"-noun-fra "litoral"-noun-spa
"Lituanie"-properNoun-fra "Lituania"-properNoun-spa
"Lituanie"-properNoun-fra "Lituania"-properNoun-spa
"lituanien"-noun-fra "lituano"-noun-spa
"Litvinenko"-properNoun-fra "Litvinenko"-properNoun-spa
"Liv"-properNoun-fra "Liv"-properNoun-spa
"Liv Kalb"-properNoun-fra "Liv Kalb"-properNoun-spa
"Liverpool"-properNoun-fra "Liverpool"-properNoun-spa
"Livonie"-properNoun-fra "Livonia"-properNoun-spa
"livrable"-adjective-fra "entregable"-adjective-spa
"livraison"-noun-fra "entrega"-noun-spa
"livraison"-noun-fra "remesa"-noun-spa
"livraison de chèques"-noun-fra "remesa de cheques"-noun-spa
"livraison de devises"-noun-fra "remesa de divisas"-noun-spa
"livraison d'effets"-noun-fra "remesa de efectos"-noun-spa
"livre"-noun-fra "libro"-noun-spa
"livre"-noun-fra "libro"-noun-spa
"livre comptable"-noun-fra "libro de contabilidad"-noun-spa
"livre de comptes"-noun-fra "libro de cuentas"-noun-spa
"livrer"-verb-fra "librar"-verb-spa
"livrer"-verb-fra "entregar"-verb-spa
"livrer à des conjectures"-verb-fra "hacer conjeturas"-verb-spa
"livret"-noun-fra "libreta"-noun-spa
"livret de caisse d'épargne"-noun-fra "libreta de ahorros"-noun-spa
"livret d'épargne à vue"-noun-fra "libreta de ahorros a la vista"-noun-spa
"livreur"-noun-fra "repartidor"-noun-spa
"Lizarbe"-properNoun-fra "Lizarbe"-properNoun-spa
"Lizarra"-properNoun-fra "Lizarra"-properNoun-spa
"Lizartza"-properNoun-fra "Lizartza"-properNoun-spa
"Ljubljana"-properNoun-fra "Liubliana"-properNoun-spa
"Llamazares"-properNoun-fra "Llamazares"-properNoun-spa
"Llanera"-properNoun-fra "Llanera"-properNoun-spa
"Llanos"-properNoun-fra "Llanos"-properNoun-spa
"Lleida"-properNoun-fra "Lleida"-properNoun-spa
"Lleida"-properNoun-fra "Lérida"-properNoun-spa
"Llobregat"-properNoun-fra "Llobregat"-properNoun-spa
"Llorens"-properNoun-fra "Llorens"-properNoun-spa
"Llorente"-properNoun-fra "Llorente"-properNoun-spa
"Lloyd"-properNoun-fra "Lloyd"-properNoun-spa
"Lluch"-properNoun-fra "Lluch"-properNoun-spa
"Lluis"-properNoun-fra "Lluis"-properNoun-spa
"Lluís"-properNoun-fra "Lluís"-properNoun-spa
"Llull"-properNoun-fra "Llull"-properNoun-spa
"LNT"-noun-fra "LNT"-noun-spa
"Lobato"-properNoun-fra "Lobato"-properNoun-spa
"local"-noun-fra "local"-noun-spa
"local"-adjective-fra "local"-adjective-spa
"local"-adjective-fra "local"-adjective-spa
"local"-adjective-fra "local"-adjective-spa
"localement"-adverb-fra "localmente"-adverb-spa
"Localia"-properNoun-fra "Localia"-properNoun-spa
"localisable"-adjective-fra "localizable"-adjective-spa
"localisation"-noun-fra "localización"-noun-spa
"localiser"-verb-fra "localizar"-verb-spa
"localité"-noun-fra "localidad"-noun-spa
"locataire"-adjective-fra "arrendatario"-adjective-spa
"locataire"-noun-fra "arrendatario"-noun-spa
"locataire"-adjective-fra "arrendatario"-adjective-spa
"locataire"-adjective-fra "arrendatario"-adjective-spa
"locataire"-noun-fra "arrendatario"-noun-spa
"locataire"-noun-fra "arrendatario"-noun-spa
"locataire"-adjective-fra "inquilino"-adjective-spa
"locataire"-adjective-fra "inquilino"-adjective-spa
"locataire"-noun-fra "inquilino"-noun-spa
"locataire"-noun-fra "inquilino"-noun-spa
"locatif"-adjective-fra "para alquilar"-adjective-spa
"locatif"-adjective-fra "para alquilar"-adjective-spa
"locatif"-adjective-fra "para alquilar"-adjective-spa
"locatif"-adjective-fra "para alquilar"-adjective-spa
"locatif"-adjective-fra "para alquilar"-adjective-spa
"location"-noun-fra "alquiler"-noun-spa
"location"-noun-fra "arrendamiento"-noun-spa
"LOCE"-properNoun-fra "LOCE"-properNoun-spa
"loch"-noun-fra "lago"-noun-spa
"locomotion"-noun-fra "locomoción"-noun-spa
"locomotion"-noun-fra "locomoción"-noun-spa
"locomotive"-noun-fra "locomotora"-noun-spa
"Lodosa"-properNoun-fra "Lodosa"-properNoun-spa
"Loeb"-properNoun-fra "Loeb"-properNoun-spa
"Logan"-properNoun-fra "Logan"-properNoun-spa
"loge"-noun-fra "portería"-noun-spa
"logement"-noun-fra "alojamiento"-noun-spa
"logement"-noun-fra "vivienda"-noun-spa
"loger"-verb-fra "alojar"-verb-spa
"logiciel"-noun-fra "software"-noun-spa
"logiciel d'application"-noun-fra "aplicativo"-noun-spa
"logique"-noun-fra "lógica"-noun-spa
"logique"-adjective-fra "lógico"-adjective-spa
"logique"-adjective-fra "lógico"-adjective-spa
"logique"-adjective-fra "lógico"-adjective-spa
"logiquement"-adverb-fra "lógicamente"-adverb-spa
"logis"-noun-fra "vivienda"-noun-spa
"logistique"-noun-fra "logística"-noun-spa
"logistique"-adjective-fra "logístico"-adjective-spa
"logistique"-adjective-fra "logístico"-adjective-spa
"logistique"-adjective-fra "logístico"-adjective-spa
"logo"-noun-fra "logo"-noun-spa
"Logoroño"-properNoun-fra "Logoroño"-properNoun-spa
"logotype"-noun-fra "logotipo"-noun-spa
"Logroño"-properNoun-fra "Logroño"-properNoun-spa
"loi"-noun-fra "ley"-noun-spa
"loi"-noun-fra "ley"-noun-spa
"loin"-adverb-fra "lejos"-adverb-spa
"loin de là"-adverb-fra "ni mucho menos"-adverb-spa
"lointain"-adjective-fra "lejano"-adjective-spa
"lointain"-adjective-fra "lejano"-adjective-spa
"lointain"-adjective-fra "remoto"-adjective-spa
"Loiola"-properNoun-fra "Loiola"-properNoun-spa
"Loire"-properNoun-fra "Loira"-properNoun-spa
"Loire"-properNoun-fra "Loira"-properNoun-spa
"Loire-Atlantique"-properNoun-fra "Loira Atlántico"-properNoun-spa
"Loiret"-properNoun-fra "Loiret"-properNoun-spa
"Loir-et-Cher"-properNoun-fra "Loir y Cher"-properNoun-spa
"loisir"-noun-fra "ocio"-noun-spa
"Loiu"-properNoun-fra "Loiu"-properNoun-spa
"Lola"-properNoun-fra "Lola"-properNoun-spa
"Loli"-properNoun-fra "Loli"-properNoun-spa
"Lolín"-properNoun-fra "Lolín"-properNoun-spa
"Lolita"-properNoun-fra "Lolita"-properNoun-spa
"Lombard"-properNoun-fra "Lombard"-properNoun-spa
"Lombardi"-properNoun-fra "Lombardi"-properNoun-spa
"Lombardie"-properNoun-fra "Lombardía"-properNoun-spa
"Lomé"-properNoun-fra "Lomé"-properNoun-spa
"londonien"-adjective-fra "londinense"-adjective-spa
"londonien"-adjective-fra "londinense"-adjective-spa
"londonien"-noun-fra "londinense"-noun-spa
"londonien"-noun-fra "londinense"-noun-spa
"londonien"-adjective-fra "londinense"-adjective-spa
"londonien"-noun-fra "londinense"-noun-spa
"Londres"-properNoun-fra "Londres"-properNoun-spa
"Londres"-properNoun-fra "Londres"-properNoun-spa
"long"-adjective-fra "largo"-adjective-spa
"long"-noun-fra "longitud"-noun-spa
"long à"-preposition-fra "lento en"-preposition-spa
"long de"-preposition-fra "con una longitud de"-preposition-spa
"long métrage"-noun-fra "largometraje"-noun-spa
"longe"-noun-fra "lomo"-noun-spa
"longeron"-noun-fra "larguero"-noun-spa
"longeron"-noun-fra "travesaño"-noun-spa
"longévité"-noun-fra "longevidad"-noun-spa
"longitude"-noun-fra "longitud"-noun-spa
"long-métrage"-noun-fra "largometraje"-noun-spa
"longtemps"-adverb-fra "mucho tiempo"-adverb-spa
"Longue Marche"-properNoun-fra "Larga Marcha"-properNoun-spa
"longuement"-adverb-fra "largamente"-adverb-spa
"longueur"-noun-fra "longitud"-noun-spa
"longueur"-noun-fra "eslora"-noun-spa
"longueur d'avance"-noun-fra "cuerpo de ventaja"-noun-spa
"Longyearbyen"-properNoun-fra "Longyearbyen"-properNoun-spa
"Loos"-properNoun-fra "Loos"-properNoun-spa
"Lopez"-properNoun-fra "Lopez"-properNoun-spa
"López"-properNoun-fra "López"-properNoun-spa
"López"-properNoun-fra "López"-properNoun-spa
"Lorca"-properNoun-fra "Lorca"-properNoun-spa
"Lore"-properNoun-fra "Lore"-properNoun-spa
"Loreak Mendian"-properNoun-fra "Loreak Mendian"-properNoun-spa
"L'Oréal"-properNoun-fra "L'Oréal"-properNoun-spa
"Lorena"-properNoun-fra "Lorena"-properNoun-spa
"Lorente"-properNoun-fra "Lorente"-properNoun-spa
"Lorenzetto"-properNoun-fra "Lorenzetto"-properNoun-spa
"Lorenzo"-properNoun-fra "Lorenzo"-properNoun-spa
"Lorraine"-properNoun-fra "Lorena"-properNoun-spa
"Lorraine"-properNoun-fra "Lorraine"-properNoun-spa
"lors"-adverb-fra "entonces"-adverb-spa
"lors de"-preposition-fra "durante"-preposition-spa
